Mã HP,Tên HP,Điểm,Số TC
BA211A,Quản lý sản xuất và tác nghiệp,7.5,2
CF321A,Xử lý tín hiệu số,7.0,2
CS100,Tin đại cương,10.0,2
CS121,Ngôn ngữ lập trình,6.0,3
CS122,Lập trình hướng đối tượng,8.0,3
EC101,Kinh tế học đại cương,5.8,3
FN201A,Lý thuyết tài chính tiền tệ,6.7,2
GE100,Tiếng Anh cho người mới bắt đầu,8.7,2
GE101A,Tiếng Anh sơ cấp 1,8.4,2
GE102A,Tiếng Anh sơ cấp 2,8.1,2
GE201A,Tiếng Anh sơ trung cấp 1,6.8,2
GE202A,Tiếng Anh sơ trung cấp 2,6.8,2
GF101,Tiếng Pháp 1,5.0,2
GF102,Tiếng Pháp 2,6.9,2
IM201,Kỹ năng soạn thảo VB (MS office),9.5,3
IS101,Tin văn phòng,10.0,3
MA102,Toán cơ sở,7.5,3
ML111,Triết học Mác – Lênin,8.8,2
ML112,Kinh tế chính trị và CNXH khoa học,6.3,3
ML202,Tư tưởng Hồ Chí Minh,7.5,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,8.5,3
NA151,Khoa học môi trường,6.0,2
PG100,Giáo dục thể chất,9.2,4
PG121,Giáo dục quốc phòng,7.2,4
SH131,Pháp luật đại cương,7.3,2
AC201,Nguyên lý kế toán,7.7,3
AC210,Kế toán doanh nghiệp,0.8,3
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,10.0,3
BA101,Quản trị học,7.7,2
BA312,Quản lý sản xuất và tác nghiệp 2,1.0,2
CF212,Cấu trúc dữ liệu,6.0,3
CF231,Lý thuyết thông tin và mã hóa,6.5,2
CS110,Kỹ thuật số,6.7,2
CS210B,Thực hành điện tử số,6.5,2
CS211,Vi điều khiển và ứng dụng,8.5,3
CS212,Kiến trúc máy tính,6.5,3
CS212A,Kiến trúc máy tính 1,6.0,2
CS212B,Kiến trúc máy tính 2,-1.0,2
CS315,Nguyên lý hệ điều hành,5.2,3
CS316,Hệ điều hành Unix,1.1,3
EC202,Kinh tế vi mô,8.0,2
EC203,Kinh tế vĩ mô,7.6,2
ET220,Lý thuyết mạch,6.8,3
FN211D,Nhập môn tài chính doanh nghiệp,-1.0,2
IS201,Tin quản lý Access,8.4,3
IS222,Cơ sở dữ liệu,6.0,3
MA110,Giải tích 1,7.9,3
MA111,Giải tích 2,5.3,3
MA120,Đại số tuyến tính,3.7,3
MA120A,Đại số tuyến tính 1,0.0,2
MA222,Đại số đại cương,5.1,2
MA231,Xác suất thống kê ứng dụng,7.0,4
MI201,Toán rời rạc,5.7,3
NW212,Mạng máy tính,5.7,2
NW312,Thiết kế và quản trị mạng,5.0,3
NW332,An toàn mạng,7.4,3
PE201,Tiếng Anh trong tin học 1A,6.9,2
PE221,Tiếng Anh doanh nghiệp 1A,5.8,2
PE302,Tiếng Anh trong tin học 1B,6.9,2
PE303,Tiếng Anh trong tin học 2A,5.6,2
PE322,Tiếng Anh doanh nghiệp 1B,6.3,2
PE323,Tiếng Anh doanh nghiệp 2A,5.4,2
PE404,Tiếng Anh trong tin học 2B,6.1,2
PE424,Tiếng Anh doanh nghiệp 2B,6.1,2
TC301,Hệ thống mạng viễn thông,6.5,3
TC311,Kỹ thuật truyền tin,8.2,3
TC314,Kỹ thuật kết nối mạng,5.5,3
TC403,Mạng truy nhập,8.0,2
TC422,Thông tin di động và vệ tinh,7.0,2
TC458,CĐTN: Các giải pháp mạng đô thị,7.5,6
