Mã HP,Tên HP,Điểm,Số TC
CF231,Lý thuyết thông tin và mã hóa,4.9,2
CS100,Tin đại cương,7.2,2
CS101,Công dân số,10.0,2
CS121,Ngôn ngữ lập trình,7.3,3
CS122,Lập trình hướng đối tượng,6.2,3
CS320,Học máy,2.4,3
EC102,Nhập môn kinh tế học,8.2,2
GE101,Tiếng Anh sơ cấp 1,6.3,2
GE102,Tiếng Anh sơ cấp 2,5.3,2
GE103,Tiếng Anh sơ cấp 3,6.1,2
GE201,Tiếng Anh sơ trung cấp 1,7.0,2
GE202,Tiếng Anh sơ trung cấp 2,7.5,2
GE205,Tiếng Anh sơ trung cấp 3,5.2,2
GE232,Tiếng Anh trung cấp 2,6.3,2
GE301,Tiếng Anh trung cấp 1,6.1,2
GE333,Tiếng Anh trung cấp 3,2.7,2
GF101,Tiếng Pháp 1,9.0,2
GF102,Tiếng Pháp 2,8.5,2
IP401,Thực tập ngành Khoa học máy tính,0.0,2
IS314,Hệ thống thông tin,8.5,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",8.1,3
MA104,Số và cấu trúc đại số,9.0,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,9.0,3
ML113,Triết học Mác - Lênin,8.9,3
ML114,Kinh tế chính trị Mác - Lênin,8.8,2
ML115,Chủ nghĩa xã hội khoa học,9.5,2
ML202,Tư tưởng Hồ Chí Minh,9.4,2
ML204,Lịch sử Đảng,8.7,2
NA151,Khoa học môi trường,8.6,2
PG100,Giáo dục thể chất,7.9,4
PG121,Giáo dục quốc phòng,6.5,4
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,2.5,3
SH131,Pháp luật đại cương,9.0,2
VL101,Tiếng Việt thực hành,8.6,2
AD215,Ứng dụng PowerPoint,9.8,3
AD216,Kỹ năng sống,9.6,3
CF211,Phân tích và thiết kế thuật toán,8.2,2
CF212,Cấu trúc dữ liệu,5.9,3
CS110,Kỹ thuật số,5.6,2
CS212,Kiến trúc máy tính,6.8,3
CS224,Lập trình .Net,7.0,3
CS315,Nguyên lý hệ điều hành,10.0,3
CS321,Nhập môn khoa học dữ liệu,8.0,2
CS425,Một số vấn đề hiện đại trong khoa học máy tính,9.3,2
IS222,Cơ sở dữ liệu,8.1,3
IS322,Hệ quản trị cơ sở dữ liệu,6.5,3
IS332,Phân tích thiết kế hướng đối tượng,7.6,3
IS345,An toàn thông tin,2.8,3
MA110,Giải tích 1,7.9,3
MA111,Giải tích 2,7.5,3
MA120,Đại số tuyến tính,9.2,3
MA231,Xác suất thống kê ứng dụng,10.0,4
MI201,Toán rời rạc,7.7,3
MI312,Đồ họa,10.0,2
NW212,Mạng máy tính,8.1,2
SE302,Công nghệ phần mềm,9.0,2
