Mã HP,Tên HP,Điểm,Số TC
CS121,Ngôn ngữ lập trình,0.0,3
CS122,Lập trình hướng đối tượng,0.0,3
EC101,Kinh tế học đại cương,0.0,3
GE100,Tiếng Anh cho người mới bắt đầu,5.8,2
GE101A,Tiếng Anh sơ cấp 1,6.6,2
GE102A,Tiếng Anh sơ cấp 2,6.6,2
GE201A,Tiếng Anh sơ trung cấp 1,7.4,2
GE202A,Tiếng Anh sơ trung cấp 2,5.5,2
GF101,Tiếng Pháp 1,0.0,2
GF102,Tiếng Pháp 2,6.4,2
MA100A,Toán 1,5.5,2
ML111,Triết học Mác – Lênin,6.0,2
ML112,Kinh tế chính trị và CNXH khoa học,6.7,3
ML202,Tư tưởng Hồ Chí Minh,7.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,8.0,3
NA151,Khoa học môi trường,7.0,2
PG100,Giáo dục thể chất,7.5,4
PG121,Giáo dục quốc phòng,6.0,4
SH131,Pháp luật đại cương,5.0,2
CF201,Lý thuyết thuật toán,6.5,3
CF201A,Lý thuyết thuật toán 1,0.0,2
CF212A,Cấu trúc dữ liệu 1,0.0,2
CS110,Kỹ thuật số,5.0,2
CS212A,Kiến trúc máy tính 1,1.0,2
CS224,Lập trình .Net,0.0,3
CS315,Nguyên lý hệ điều hành,0.0,3
CS316,Hệ điều hành Unix,0.0,3
CS325,Lập trình PHP,0.0,3
IS222,Cơ sở dữ liệu,5.0,3
IS223A,Cơ sở dữ liệu 2,6.8,2
IS332,Phân tích thiết kế hướng đối tượng,6.0,3
IS333,Phân tích thiết kế hệ thống thông tin,5.0,2
MA110A,Giải tích 1A,6.0,2
MA111A,Giải tích 2A,4.0,2
MA120A,Đại số tuyến tính 1,5.0,2
MA212,Phương trình vi phân,3.0,2
MA222,Đại số đại cương,8.0,2
MA231,Xác suất thống kê ứng dụng,5.0,4
MI201,Toán rời rạc,5.0,3
MK423,Quan hệ cộng đồng,0.0,2
NW212,Mạng máy tính,5.0,2
NW312A,Thiết kế quản trị mạng,0.0,4
NW332A,An toàn mạng,8.0,4
NW439,CĐTN: An toàn mạng,-1.0,6
PE201,Tiếng Anh trong tin học 1A,5.5,2
SE302,Công nghệ phần mềm,0.0,2
