Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.7,2
CS121,Ngôn ngữ lập trình,3.5,3
CS122,Lập trình hướng đối tượng,7.2,3
EC102,Nhập môn kinh tế học,7.9,2
GE101,Tiếng Anh sơ cấp 1,8.1,2
GE102,Tiếng Anh sơ cấp 2,5.8,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.9,3
MA104,Số và cấu trúc đại số,6.3,3
ML113,Triết học Mác - Lênin,7.8,3
ML114,Kinh tế chính trị Mác - Lênin,9.6,2
NA151,Khoa học môi trường,9.3,2
PG115,GDTC: Bóng chuyền cơ bản,9.0,1
PG121,Giáo dục quốc phòng,7.5,4
SH131,Pháp luật đại cương,8.2,2
VL101,Tiếng Việt thực hành,7.0,2
MA110,Giải tích 1,6.8,3
MA120,Đại số tuyến tính,6.8,3
