Mã HP,Tên HP,Điểm,Số TC
CF320,Tín hiệu và hệ thống,6.6,3
CS100,Tin đại cương,6.2,2
CS121,Ngôn ngữ lập trình,6.0,3
CS122,Lập trình hướng đối tượng,5.3,3
EC102,Nhập môn kinh tế học,6.3,2
GE101,Tiếng Anh sơ cấp 1,8.2,2
GE102,Tiếng Anh sơ cấp 2,6.9,2
GE103,Tiếng Anh sơ cấp 3,6.4,2
GE201,Tiếng Anh sơ trung cấp 1,6.6,2
GE202,Tiếng Anh sơ trung cấp 2,5.7,2
GE205,Tiếng Anh sơ trung cấp 3,4.5,2
GE301,Tiếng Anh trung cấp 1,5.2,2
GE303,Tiếng Anh trung cấp 2,7.0,2
GE305,Tiếng Anh trung cấp 3,7.1,2
GF101,Tiếng Pháp 1,9.2,2
GF102,Tiếng Pháp 2,9.4,2
IM001,Kỹ năng CNTT cơ bản,5.0,0
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.4,3
MA103,Số và cấu trúc đại số,5.9,2
MA300,Toán chuyên ngành truyền thông dữ liệu,8.5,3
ML111,Triết học Mác – Lênin,8.1,2
ML112,Kinh tế chính trị và CNXH khoa học,7.3,3
ML202,Tư tưởng Hồ Chí Minh,9.4,2
ML204,Lịch sử Đảng,9.7,2
NA151,Khoa học môi trường,7.4,2
PG100,Giáo dục thể chất,8.0,4
PG121,Giáo dục quốc phòng,6.5,4
SH131,Pháp luật đại cương,7.2,2
ST450,Toeic,4.5,3
TC300,Mô hình hóa và mô phỏng,8.7,3
TC303,Thiết kế và quản trị truyền thông,7.7,3
TC313,Kỹ thuật truyền dẫn,8.5,3
TC316,An ninh mạng truyền thông,8.5,3
TC418,Lập trình nhúng,8.5,2
TC420,Thiết kế hệ thống mạng truyền thông,8.5,2
TC424,Quản lý dự án truyền thông và mạng máy tính,8.2,3
TC473,Quản lý mạng viễn thông,7.5,3
VL101,Tiếng Việt thực hành,8.1,2
AD206,Ẩm thực Việt Nam,9.0,3
AD216,Kỹ năng sống,9.2,3
AD250,Dinh dưỡng và tiết chế,8.5,3
CF212,Cấu trúc dữ liệu,6.0,3
CF231,Lý thuyết thông tin và mã hóa,7.0,2
CF321,Xử lý tín hiệu số,6.9,3
CS110,Kỹ thuật số,8.3,2
CS212,Kiến trúc máy tính,7.2,3
CS315,Nguyên lý hệ điều hành,8.0,3
IP402,TT ngành Truyền thông và mạng máy tính,9.0,2
IS222,Cơ sở dữ liệu,8.6,3
MA110,Giải tích 1,5.4,3
MA111,Giải tích 2,8.5,3
MA120,Đại số tuyến tính,5.3,3
MA231,Xác suất thống kê ứng dụng,5.0,4
MI201,Toán rời rạc,6.0,3
NW212,Mạng máy tính,7.0,2
TC314,Kỹ thuật kết nối mạng,8.5,3
TC425,Lập trình ứng dụng IOT,8.3,2
TC487,CĐTN : Truyền thông và mạng máy tính,8.4,6
