Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,6.2,3
CS100,Tin đại cương,6.8,2
CS102,Công dân số,5.7,2
CS110,Kỹ thuật số,5.0,2
CS121,Ngôn ngữ lập trình,3.8,3
CS122,Lập trình hướng đối tượng,7.2,3
CS212,Kiến trúc máy tính,1.8,3
EC102,Nhập môn kinh tế học,5.2,2
GE101,Tiếng Anh sơ cấp 1,7.4,2
GE102,Tiếng Anh sơ cấp 2,7.8,2
GE103,Tiếng Anh sơ cấp 3,6.0,2
GE201,Tiếng Anh sơ trung cấp 1,5.0,2
GE202,Tiếng Anh sơ trung cấp 2,5.9,2
GE205,Tiếng Anh sơ trung cấp 3,6.2,2
GE301,Tiếng Anh trung cấp 1,6.0,2
GE303,Tiếng Anh trung cấp 2,5.8,2
GE305,Tiếng Anh trung cấp 3,4.0,2
GF101,Tiếng Pháp 1,6.2,2
GF102,Tiếng Pháp 2,5.4,2
GZ101,Tiếng Trung 1,-1.0,2
IS222,Cơ sở dữ liệu,7.1,3
IS314,Hệ thống thông tin,2.1,3
IS322,Hệ quản trị cơ sở dữ liệu,4.2,3
IS330,Dữ liệu lớn,7.1,2
IS334,Quản lý dự án hệ thống thông tin,6.7,3
IT320,Phát triển ứng dụng với Python,1.4,3
IT333,Công nghệ Web,5.9,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.0,3
MA104,Số và cấu trúc đại số,5.0,3
MA110,Giải tích 1,4.3,3
MA111,Giải tích 2,2.3,3
MA120,Đại số tuyến tính,7.4,3
MA231,Xác suất thống kê ứng dụng,5.0,4
MI201,Toán rời rạc,5.7,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,7.7,3
ML111,Triết học Mác – Lênin,8.0,2
ML112,Kinh tế chính trị và CNXH khoa học,6.4,3
ML202,Tư tưởng Hồ Chí Minh,6.7,2
ML204,Lịch sử Đảng,5.6,2
NA151,Khoa học môi trường,8.4,2
NW212,Mạng máy tính,3.8,2
SE302,Công nghệ phần mềm,7.7,2
SH131,Pháp luật đại cương,5.0,2
VL101,Tiếng Việt thực hành,7.3,2
AD215,Ứng dụng PowerPoint,6.6,3
AD216,Kỹ năng sống,10.0,3
CF211,Phân tích và thiết kế thuật toán,-1.0,2
CS223,Lập trình Java,5.3,3
CS314,Lập trình ứng dụng di động,6.0,2
CS315,Nguyên lý hệ điều hành,7.7,3
CS320,Học máy,2.6,3
IP404,Thực tập ngành CNTT,8.0,2
IS332,Phân tích thiết kế hướng đối tượng,7.8,3
IT332,Internet of Things,6.2,2
IT380,Dự án Công nghệ thông tin,7.0,2
