Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.3,2
CS102,Công dân số,-1.0,2
CS121,Ngôn ngữ lập trình,5.7,3
CS122,Lập trình hướng đối tượng,0.0,3
EC102,Nhập môn kinh tế học,8.7,2
GE101,Tiếng Anh sơ cấp 1,8.3,2
GE102,Tiếng Anh sơ cấp 2,9.0,2
GE103,Tiếng Anh sơ cấp 3,7.1,2
GE201,Tiếng Anh sơ trung cấp 1,-1.0,2
GF101,Tiếng Pháp 1,-1.0,2
GI101,Tiếng Ý 1,-1.0,2
GJ101,Tiếng Nhật 1,-1.0,2
GZ101,Tiếng Trung 1,-1.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.9,3
MA104,Số và cấu trúc đại số,-1.0,3
ML113,Triết học Mác - Lênin,9.2,3
ML114,Kinh tế chính trị Mác - Lênin,9.0,2
ML115,Chủ nghĩa xã hội khoa học,0.0,2
ML202,Tư tưởng Hồ Chí Minh,9.0,2
ML204,Lịch sử Đảng,5.8,2
NA151,Khoa học môi trường,8.2,2
PG102,GDTC: Thể dục cổ truyền cơ bản,-1.0,1
PG121,Giáo dục quốc phòng,6.5,4
SH131,Pháp luật đại cương,8.7,2
VL101,Tiếng Việt thực hành,7.5,2
CF212,Cấu trúc dữ liệu,-1.0,3
CS110,Kỹ thuật số,7.0,2
CS212,Kiến trúc máy tính,-1.0,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
IS222,Cơ sở dữ liệu,3.6,3
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,7.2,3
MI201,Toán rời rạc,-1.0,3
