Mã HP,Tên HP,Điểm,Số TC
CF320,Tín hiệu và hệ thống,8.0,3
CS100,Tin đại cương,6.7,2
CS102,Công dân số,6.6,2
CS121,Ngôn ngữ lập trình,6.0,3
CS122,Lập trình hướng đối tượng,4.9,3
EC102,Nhập môn kinh tế học,7.2,2
GE101,Tiếng Anh sơ cấp 1,7.7,2
GE102,Tiếng Anh sơ cấp 2,6.5,2
GE103,Tiếng Anh sơ cấp 3,6.4,2
GE201,Tiếng Anh sơ trung cấp 1,5.7,2
GE202,Tiếng Anh sơ trung cấp 2,3.0,2
GE205,Tiếng Anh sơ trung cấp 3,-1.0,2
GE222,Tiếng Anh sơ trung cấp 2,-1.0,2
GZ101,Tiếng Trung 1,3.1,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.9,3
MA104,Số và cấu trúc đại số,6.5,3
MA239,Xác suất thống kê,0.0,4
MA300,Toán chuyên ngành truyền thông dữ liệu,0.0,3
ML113,Triết học Mác - Lênin,9.9,3
ML114,Kinh tế chính trị Mác - Lênin,8.4,2
ML115,Chủ nghĩa xã hội khoa học,9.2,2
ML202,Tư tưởng Hồ Chí Minh,9.3,2
ML204,Lịch sử Đảng,7.4,2
NA151,Khoa học môi trường,8.0,2
PG102,GDTC: Thể dục cổ truyền cơ bản,-1.0,1
PG106,GDTC: Bóng bàn cơ bản,-1.0,1
PG113,GDTC: Bóng rổ cơ bản,-1.0,1
PG118,GDTC: Thể dục cơ bản,6.5,1
PG120,Thể dục cơ bản nâng cao,6.5,1
PG121,Giáo dục quốc phòng,6.3,4
SH131,Pháp luật đại cương,9.3,2
TC300,Mô hình hóa và mô phỏng,0.0,3
VL101,Tiếng Việt thực hành,7.3,2
AD215,Ứng dụng PowerPoint,-1.0,3
CF212,Cấu trúc dữ liệu,5.3,3
CF231,Lý thuyết thông tin và mã hóa,0.0,2
CF321,Xử lý tín hiệu số,0.0,3
CS110,Kỹ thuật số,9.5,2
CS212,Kiến trúc máy tính,5.5,3
CS315,Nguyên lý hệ điều hành,6.8,3
IS222,Cơ sở dữ liệu,5.8,3
MA110,Giải tích 1,2.8,3
MA111,Giải tích 2,-1.0,3
MA120,Đại số tuyến tính,7.0,3
MI201,Toán rời rạc,4.0,3
NW212,Mạng máy tính,3.0,2
TC314,Kỹ thuật kết nối mạng,0.0,3
