Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,2.1,2
CS102,Công dân số,-1.0,2
CS110,Kỹ thuật số,-1.0,2
CS121,Ngôn ngữ lập trình,-1.0,3
CS212,Kiến trúc máy tính,-1.0,3
EC102,Nhập môn kinh tế học,-1.0,2
GE111,Tiếng Anh sơ cấp 1,10.0,2
GE112,Tiếng Anh sơ cấp 2,10.0,2
GE121,Tiếng Anh sơ trung cấp 1,-1.0,2
GF101,Tiếng Pháp 1,0.0,2
IS222,Cơ sở dữ liệu,-1.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",-1.0,3
MA120,Đại số tuyến tính,-1.0,3
ML113,Triết học Mác - Lênin,7.0,3
ML114,Kinh tế chính trị Mác - Lênin,-1.0,2
PG115,GDTC: Bóng chuyền cơ bản,0.0,1
PG118,GDTC: Thể dục cơ bản,-1.0,1
SH131,Pháp luật đại cương,5.7,2
VL101,Tiếng Việt thực hành,-1.0,2
CS315,Nguyên lý hệ điều hành,-1.0,3
