Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,4.0,2
CS102,Công dân số,8.5,2
CS121,Ngôn ngữ lập trình,6.4,3
CS122,Lập trình hướng đối tượng,7.5,3
EC102,Nhập môn kinh tế học,4.0,2
GE101,Tiếng Anh sơ cấp 1,7.7,2
GE112,Tiếng Anh sơ cấp 2,4.7,2
GJ101,Tiếng Nhật 1,7.2,2
GJ102,Tiếng Nhật 2,0.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",4.0,3
MA104,Số và cấu trúc đại số,5.1,3
MA239,Xác suất thống kê,0.0,4
ML113,Triết học Mác - Lênin,9.4,3
ML114,Kinh tế chính trị Mác - Lênin,8.7,2
ML115,Chủ nghĩa xã hội khoa học,9.1,2
ML202,Tư tưởng Hồ Chí Minh,8.5,2
ML204,Lịch sử Đảng,4.0,2
NA151,Khoa học môi trường,4.0,2
PG100,Giáo dục thể chất,7.3,4
PG121,Giáo dục quốc phòng,7.9,4
SH131,Pháp luật đại cương,4.2,2
VL101,Tiếng Việt thực hành,6.3,2
CS110,Kỹ thuật số,6.8,2
CS212,Kiến trúc máy tính,7.8,3
CS315,Nguyên lý hệ điều hành,10.0,3
CS321,Nhập môn khoa học dữ liệu,10.0,2
CS425,Một số vấn đề hiện đại trong khoa học máy tính,9.3,2
IS222,Cơ sở dữ liệu,5.8,3
IS322,Hệ quản trị cơ sở dữ liệu,0.0,3
IS332,Phân tích thiết kế hướng đối tượng,0.0,3
MA110,Giải tích 1,4.0,3
MA111,Giải tích 2,9.5,3
MA120,Đại số tuyến tính,4.0,3
MI201,Toán rời rạc,7.6,3
NW212,Mạng máy tính,8.5,2
SM201,Phương pháp luận nghiên cứu khoa học,0.0,3
