Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.2,2
CS121,Ngôn ngữ lập trình,7.1,3
CS122,Lập trình hướng đối tượng,6.3,3
EC101,Kinh tế học đại cương,-1.0,3
EC102,Nhập môn kinh tế học,-1.0,2
GE100,Tiếng Anh cho người mới bắt đầu,6.3,2
GE101A,Tiếng Anh sơ cấp 1,5.8,2
GE102A,Tiếng Anh sơ cấp 2,5.0,2
GE201A,Tiếng Anh sơ trung cấp 1,5.0,2
GE202A,Tiếng Anh sơ trung cấp 2,5.0,2
GE203,Kỹ năng giao tiếp tiếng Anh 1,-1.0,2
GJ101,Tiếng Nhật 1,5.0,2
GJ102,Tiếng Nhật 2,1.8,2
IM001,Kỹ năng CNTT cơ bản,0.0,0
IM201,Kỹ năng soạn thảo VB (MS office),5.0,3
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",2.8,3
ML111,Triết học Mác – Lênin,6.8,2
ML112,Kinh tế chính trị và CNXH khoa học,6.1,3
ML202,Tư tưởng Hồ Chí Minh,6.3,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,7.6,3
NA151,Khoa học môi trường,5.5,2
PG106,GDTC: Bóng bàn cơ bản,6.9,1
PG113,GDTC: Bóng rổ cơ bản,4.2,1
PG122,GDQP: Đường lối quân sự của Đảng,0.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,0.0,1
PG124,GDQP: Quân sự chung,6.0,1
PG125,GDQP: Kỹ thuật bắn súng,5.0,1
SH131,Pháp luật đại cương,6.6,2
VL101,Tiếng Việt thực hành,5.5,2
AD204,Ẩm thực Việt nam,9.0,4
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,6.0,3
CF212,Cấu trúc dữ liệu,5.7,3
CS110,Kỹ thuật số,8.9,2
CS212,Kiến trúc máy tính,5.6,3
CS315,Nguyên lý hệ điều hành,6.7,3
CS316,Hệ điều hành Unix,6.2,3
ET220,Lý thuyết mạch,5.6,3
IS222,Cơ sở dữ liệu,6.7,3
IS333,Phân tích thiết kế hệ thống thông tin,4.2,2
MA110,Giải tích 1,3.4,3
MA111,Giải tích 2,5.2,3
MA120,Đại số tuyến tính,5.0,3
MA231,Xác suất thống kê ứng dụng,-1.0,4
MI201,Toán rời rạc,5.5,3
NW212,Mạng máy tính,5.4,2
NW312,Thiết kế và quản trị mạng,5.7,3
PE303,Tiếng Anh trong tin học 2A,2.3,2
PE404,Tiếng Anh trong tin học 2B,6.4,2
SM201,Phương pháp luận nghiên cứu khoa học,8.0,3
