Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,4.9,2
CS102,Công dân số,5.3,2
CS110,Kỹ thuật số,4.3,2
CS121,Ngôn ngữ lập trình,3.9,3
CS122,Lập trình hướng đối tượng,4.0,3
CS212,Kiến trúc máy tính,7.9,3
EC102,Nhập môn kinh tế học,7.4,2
GE111,Tiếng Anh sơ cấp 1,4.2,2
GE112,Tiếng Anh sơ cấp 2,4.6,2
IS222,Cơ sở dữ liệu,0.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",4.0,3
MA104,Số và cấu trúc đại số,5.6,3
MA110,Giải tích 1,0.0,3
MA120,Đại số tuyến tính,5.8,3
MA239,Xác suất thống kê,0.0,4
MI201,Toán rời rạc,8.4,3
ML113,Triết học Mác - Lênin,6.7,3
ML114,Kinh tế chính trị Mác - Lênin,8.6,2
ML115,Chủ nghĩa xã hội khoa học,8.6,2
ML202,Tư tưởng Hồ Chí Minh,0.0,2
ML204,Lịch sử Đảng,7.5,2
NA151,Khoa học môi trường,8.3,2
NW212,Mạng máy tính,0.0,2
PG110,GDTC: Bơi cơ bản,10.0,1
PG115,GDTC: Bóng chuyền cơ bản,8.0,1
PG118,GDTC: Thể dục cơ bản,7.9,1
PG120,Thể dục cơ bản nâng cao,0.0,1
SH131,Pháp luật đại cương,5.5,2
VL101,Tiếng Việt thực hành,7.8,2
IS326,Khai phá dữ liệu,0.0,3
