Mã HP,Tên HP,Điểm,Số TC
CF213,Cấu trúc dữ liệu và giải thuật,0.0,4
CS100,Tin đại cương,6.3,2
CS102,Công dân số,0.0,2
CS121,Ngôn ngữ lập trình,5.2,3
CS122,Lập trình hướng đối tượng,1.9,3
EC102,Nhập môn kinh tế học,5.6,2
GE111,Tiếng Anh sơ cấp 1,8.2,2
GE112,Tiếng Anh sơ cấp 2,8.0,2
GE121,Tiếng Anh sơ trung cấp 1,7.3,2
GE222,Tiếng Anh sơ trung cấp 2,0.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.7,3
MA104,Số và cấu trúc đại số,0.0,3
MA239,Xác suất thống kê,0.0,4
ML113,Triết học Mác - Lênin,8.2,3
ML114,Kinh tế chính trị Mác - Lênin,7.8,2
ML115,Chủ nghĩa xã hội khoa học,8.5,2
ML202,Tư tưởng Hồ Chí Minh,0.0,2
ML204,Lịch sử Đảng,0.0,2
NA151,Khoa học môi trường,8.4,2
PG110,GDTC: Bơi cơ bản,10.0,1
PG113,GDTC: Bóng rổ cơ bản,7.3,1
PG115,GDTC: Bóng chuyền cơ bản,6.3,1
PG121,Giáo dục quốc phòng,7.1,4
SH131,Pháp luật đại cương,8.1,2
VL101,Tiếng Việt thực hành,6.1,2
CS110,Kỹ thuật số,5.9,2
CS212,Kiến trúc máy tính,0.0,3
IS222,Cơ sở dữ liệu,4.5,3
MA110,Giải tích 1,4.6,3
MA111,Giải tích 2,0.0,3
MA120,Đại số tuyến tính,4.6,3
MI201,Toán rời rạc,0.0,3
