Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,-1.0,2
CS121,Ngôn ngữ lập trình,0.0,3
CS122,Lập trình hướng đối tượng,1.5,3
EC102,Nhập môn kinh tế học,5.2,2
GE100,Tiếng Anh cho người mới bắt đầu,7.7,2
GE101A,Tiếng Anh sơ cấp 1,5.9,2
GE102A,Tiếng Anh sơ cấp 2,5.3,2
GE201A,Tiếng Anh sơ trung cấp 1,2.2,2
GE202A,Tiếng Anh sơ trung cấp 2,1.5,2
GF101,Tiếng Pháp 1,5.6,2
GF102,Tiếng Pháp 2,7.0,2
IM201,Kỹ năng soạn thảo VB (MS office),4.5,3
IS314,Hệ thống thông tin,5.0,3
MA102,Toán cơ sở,3.4,3
ML111,Triết học Mác – Lênin,5.3,2
ML112,Kinh tế chính trị và CNXH khoa học,0.0,3
ML202,Tư tưởng Hồ Chí Minh,8.3,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,9.0,3
NA151,Khoa học môi trường,6.5,2
PG100,Giáo dục thể chất,7.5,4
PG121,Giáo dục quốc phòng,6.4,4
SH131,Pháp luật đại cương,0.0,2
VL101,Tiếng Việt thực hành,5.0,2
AD312,Bóng đá,6.3,4
CF212,Cấu trúc dữ liệu,3.0,3
CF301,Ngôn ngữ hình thức và Otomat,4.0,3
CS110,Kỹ thuật số,3.8,2
CS211,Vi điều khiển và ứng dụng,-1.0,3
CS212,Kiến trúc máy tính,3.7,3
CS224,Lập trình .Net,1.5,3
CS315,Nguyên lý hệ điều hành,6.3,3
CS316,Hệ điều hành Unix,5.7,3
IS222,Cơ sở dữ liệu,1.4,3
IS322,Hệ quản trị cơ sở dữ liệu,-1.0,3
IS332,Phân tích thiết kế hướng đối tượng,6.1,3
MA110,Giải tích 1,4.1,3
MA111,Giải tích 2,-1.0,3
MA120,Đại số tuyến tính,-1.0,3
MI201,Toán rời rạc,-1.0,3
MI312,Đồ họa,4.0,2
MI321,Trí tuệ nhân tạo,-1.0,3
MI414,Giao diện người máy,-1.0,2
NW212,Mạng máy tính,5.0,2
NW312,Thiết kế và quản trị mạng,1.3,3
NW332,An toàn mạng,4.0,3
SE302,Công nghệ phần mềm,4.2,2
SM201,Phương pháp luận nghiên cứu khoa học,6.2,3
