Mã HP,Tên HP,Điểm,Số TC
CF320,Tín hiệu và hệ thống,8.2,3
CS100,Tin đại cương,5.9,2
CS121,Ngôn ngữ lập trình,9.0,3
CS122,Lập trình hướng đối tượng,5.0,3
EC102,Nhập môn kinh tế học,4.6,2
GE101,Tiếng Anh sơ cấp 1,6.4,2
GE102,Tiếng Anh sơ cấp 2,5.6,2
GE103,Tiếng Anh sơ cấp 3,5.7,2
GE201,Tiếng Anh sơ trung cấp 1,5.0,2
GE202,Tiếng Anh sơ trung cấp 2,7.3,2
GE205,Tiếng Anh sơ trung cấp 3,5.3,2
GE301,Tiếng Anh trung cấp 1,4.3,2
GE303,Tiếng Anh trung cấp 2,4.4,2
GE333,Tiếng Anh trung cấp 3,3.7,2
GJ101,Tiếng Nhật 1,8.0,2
GJ102,Tiếng Nhật 2,6.9,2
IM001,Kỹ năng CNTT cơ bản,5.0,0
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.2,3
MA103,Số và cấu trúc đại số,5.9,2
MA300,Toán chuyên ngành truyền thông dữ liệu,6.4,3
ML111,Triết học Mác – Lênin,6.7,2
ML112,Kinh tế chính trị và CNXH khoa học,5.1,3
ML202,Tư tưởng Hồ Chí Minh,6.4,2
ML204,Lịch sử Đảng,8.2,2
NA151,Khoa học môi trường,6.0,2
PG100,Giáo dục thể chất,6.1,4
PG121,Giáo dục quốc phòng,6.7,4
SH131,Pháp luật đại cương,5.8,2
TC300,Mô hình hóa và mô phỏng,9.0,3
TC303,Thiết kế và quản trị truyền thông,4.7,3
TC313,Kỹ thuật truyền dẫn,7.8,3
TC316,An ninh mạng truyền thông,8.0,3
TC418,Lập trình nhúng,8.5,2
TC420,Thiết kế hệ thống mạng truyền thông,6.1,2
TC473,Quản lý mạng viễn thông,7.5,3
VL101,Tiếng Việt thực hành,7.0,2
AD216,Kỹ năng sống,8.1,3
AD312,Bóng đá,9.0,4
CF212,Cấu trúc dữ liệu,6.8,3
CF231,Lý thuyết thông tin và mã hóa,6.7,2
CF321,Xử lý tín hiệu số,7.2,3
CS110,Kỹ thuật số,8.6,2
CS212,Kiến trúc máy tính,4.5,3
CS315,Nguyên lý hệ điều hành,8.5,3
FN334,Đầu tư chứng khoán,2.1,2
IP402,TT ngành Truyền thông và mạng máy tính,9.5,2
IS222,Cơ sở dữ liệu,5.1,3
MA110,Giải tích 1,7.8,3
MA111,Giải tích 2,6.1,3
MA120,Đại số tuyến tính,7.2,3
MA231,Xác suất thống kê ứng dụng,6.1,4
MI201,Toán rời rạc,5.3,3
NW212,Mạng máy tính,5.2,2
SM201,Phương pháp luận nghiên cứu khoa học,7.6,3
TC314,Kỹ thuật kết nối mạng,2.4,3
TC425,Lập trình ứng dụng IOT,6.5,2
TC433,Quản lý dự án truyền thông và mạng máy tính,8.3,2
TC487,CĐTN : Truyền thông và mạng máy tính,0.0,6
