Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,4.6,3
CS100,Tin đại cương,7.0,2
CS102,Công dân số,7.2,2
CS110,Kỹ thuật số,8.6,2
CS121,Ngôn ngữ lập trình,3.0,3
CS122,Lập trình hướng đối tượng,7.2,3
CS212,Kiến trúc máy tính,6.2,3
EC102,Nhập môn kinh tế học,6.4,2
GE101,Tiếng Anh sơ cấp 1,3.8,2
GE102,Tiếng Anh sơ cấp 2,6.0,2
GE111,Tiếng Anh sơ cấp 1,5.9,2
GJ101,Tiếng Nhật 1,7.4,2
GJ102,Tiếng Nhật 2,6.5,2
IS222,Cơ sở dữ liệu,4.0,3
IS314,Hệ thống thông tin,6.2,3
IS322,Hệ quản trị cơ sở dữ liệu,1.5,3
IS330,Dữ liệu lớn,7.0,2
IT320,Phát triển ứng dụng với Python,-1.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.0,3
MA104,Số và cấu trúc đại số,6.1,3
MA110,Giải tích 1,3.0,3
MA111,Giải tích 2,7.4,3
MA120,Đại số tuyến tính,5.5,3
MA231,Xác suất thống kê ứng dụng,2.5,4
MI201,Toán rời rạc,5.4,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,8.1,3
ML113,Triết học Mác - Lênin,6.8,3
ML114,Kinh tế chính trị Mác - Lênin,9.2,2
ML115,Chủ nghĩa xã hội khoa học,8.6,2
ML202,Tư tưởng Hồ Chí Minh,8.4,2
ML204,Lịch sử Đảng,7.9,2
NA151,Khoa học môi trường,8.0,2
NW212,Mạng máy tính,5.1,2
SH131,Pháp luật đại cương,5.8,2
VL101,Tiếng Việt thực hành,9.0,2
AD216,Kỹ năng sống,3.6,3
AD240,Nhiếp ảnh cơ bản,2.5,3
CS314,Lập trình ứng dụng di động,1.5,2
CS315,Nguyên lý hệ điều hành,8.2,3
IS332,Phân tích thiết kế hướng đối tượng,6.8,3
