Mã HP,Tên HP,Điểm,Số TC
CF212B,Cấu trúc dữ liệu 2,0.0,2
CS100A,Nhập môn khoa học máy tính,7.5,2
CS121,Ngôn ngữ lập trình,6.5,3
CS122,Lập trình hướng đối tượng,6.9,3
CS212A,Kiến trúc máy tính 1,6.5,2
CS311A,Hợp ngữ,6.5,2
EC101,Kinh tế học đại cương,5.8,3
FN201A,Lý thuyết tài chính tiền tệ,5.0,2
GE100,Tiếng Anh cho người mới bắt đầu,8.0,2
GE101A,Tiếng Anh sơ cấp 1,8.0,2
GE102A,Tiếng Anh sơ cấp 2,7.0,2
GE201A,Tiếng Anh sơ trung cấp 1,6.6,2
GE202A,Tiếng Anh sơ trung cấp 2,6.4,2
GJ101,Tiếng Nhật 1,6.9,2
GJ102,Tiếng Nhật 2,6.0,2
IS223A,Cơ sở dữ liệu 2,7.0,2
IS322E,Hệ quản trị cơ sở dữ liệu,7.0,4
MA100A,Toán 1,6.0,2
MA110A,Giải tích 1A,3.5,2
MA111A,Giải tích 2A,7.0,2
MA120A,Đại số tuyến tính 1,6.6,2
ML111,Triết học Mác – Lênin,7.6,2
ML112,Kinh tế chính trị và CNXH khoa học,6.9,3
ML202,Tư tưởng Hồ Chí Minh,6.5,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,8.5,3
NA151,Khoa học môi trường,8.0,2
NW312A,Thiết kế quản trị mạng,5.5,4
PG100,Giáo dục thể chất,7.2,4
PG121,Giáo dục quốc phòng,5.2,4
SH131,Pháp luật đại cương,6.6,2
AC201,Nguyên lý kế toán,7.0,3
AC210,Kế toán doanh nghiệp,5.8,3
AD211,Văn hóa Hà Nội,6.4,2
BA101,Quản trị học,4.5,2
CF201,Lý thuyết thuật toán,5.0,3
CF212A,Cấu trúc dữ liệu 1,0.0,2
CF212B,Cấu trúc dữ liệu 2,0.0,2
CS110,Kỹ thuật số,8.0,2
CS212A,Kiến trúc máy tính 1,6.5,2
CS224,Lập trình .Net,0.0,3
CS315,Nguyên lý hệ điều hành,0.0,3
CS316,Hệ điều hành Unix,5.7,3
CS324,Kỹ thuật lập trình,4.0,2
CS325,Lập trình PHP,9.0,3
EC202,Kinh tế vi mô,5.0,2
EC203,Kinh tế vĩ mô,6.8,2
FN211D,Nhập môn tài chính doanh nghiệp,5.0,2
FN221,Tài chính công,8.0,2
IS222,Cơ sở dữ liệu,5.8,3
IS223A,Cơ sở dữ liệu 2,7.0,2
IS322E,Hệ quản trị cơ sở dữ liệu,7.0,4
IS332,Phân tích thiết kế hướng đối tượng,7.4,3
IS333,Phân tích thiết kế hệ thống thông tin,9.5,2
IS424A,Lập trình cơ sở dữ liệu 1,7.0,4
MA110A,Giải tích 1A,3.5,2
MA111A,Giải tích 2A,7.0,2
MA120A,Đại số tuyến tính 1,6.6,2
MA212,Phương trình vi phân,5.9,2
MA231,Xác suất thống kê ứng dụng,5.0,4
MI201,Toán rời rạc,6.5,3
MI312,Đồ họa,3.0,2
MI414,Giao diện người máy,6.0,2
MK201,Nguyên lý marketing,5.6,2
MK423,Quan hệ cộng đồng,6.1,2
NW212,Mạng máy tính,5.0,2
NW312A,Thiết kế quản trị mạng,5.5,4
NW332A,An toàn mạng,5.7,4
PE201,Tiếng Anh trong tin học 1A,8.2,2
PE302,Tiếng Anh trong tin học 1B,7.2,2
SE302,Công nghệ phần mềm,7.5,2
SE487,CĐTN: Phát triển phần mềm,9.3,6
