Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.3,2
CS121,Ngôn ngữ lập trình,2.2,3
CS122,Lập trình hướng đối tượng,-1.0,3
EC102,Nhập môn kinh tế học,3.0,2
GE100,Tiếng Anh cho người mới bắt đầu,7.4,2
GE101A,Tiếng Anh sơ cấp 1,7.3,2
GE102A,Tiếng Anh sơ cấp 2,7.4,2
GE201A,Tiếng Anh sơ trung cấp 1,6.3,2
GE202A,Tiếng Anh sơ trung cấp 2,5.5,2
GE205,Tiếng Anh sơ trung cấp 3,-1.0,2
GE301,Tiếng Anh trung cấp 1,-1.0,2
GF101,Tiếng Pháp 1,2.6,2
GF102,Tiếng Pháp 2,-1.0,2
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",2.7,3
MA103,Số và cấu trúc đại số,4.5,2
ML111,Triết học Mác – Lênin,7.4,2
ML112,Kinh tế chính trị và CNXH khoa học,3.6,3
ML202,Tư tưởng Hồ Chí Minh,8.7,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,7.2,3
NA151,Khoa học môi trường,5.7,2
PG106,GDTC: Bóng bàn cơ bản,2.1,1
PG115,GDTC: Bóng chuyền cơ bản,-1.0,1
PG118,GDTC: Thể dục cơ bản,7.2,1
PG121,Giáo dục quốc phòng,6.2,4
SH131,Pháp luật đại cương,5.3,2
VL101,Tiếng Việt thực hành,7.2,2
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,7.8,3
AD312,Bóng đá,5.3,4
AD314,Nhảy hiện đại,9.0,4
CS110,Kỹ thuật số,-1.0,2
CS212,Kiến trúc máy tính,-1.0,3
IS222,Cơ sở dữ liệu,2.6,3
MA120,Đại số tuyến tính,-1.0,3
MA231,Xác suất thống kê ứng dụng,-1.0,4
SM201,Phương pháp luận nghiên cứu khoa học,8.3,3
