Mã HP,Tên HP,Điểm,Số TC
CF213,Cấu trúc dữ liệu và giải thuật,0.0,4
CS100,Tin đại cương,5.1,2
CS102,Công dân số,3.5,2
CS110,Kỹ thuật số,4.8,2
CS121,Ngôn ngữ lập trình,7.3,3
CS122,Lập trình hướng đối tượng,4.2,3
CS212,Kiến trúc máy tính,6.3,3
EC102,Nhập môn kinh tế học,8.1,2
GE111,Tiếng Anh sơ cấp 1,7.4,2
GE112,Tiếng Anh sơ cấp 2,5.5,2
GE121,Tiếng Anh sơ trung cấp 1,5.4,2
GE222,Tiếng Anh sơ trung cấp 2,5.9,2
GZ101,Tiếng Trung 1,6.9,2
GZ102,Tiếng Trung 2,0.0,2
IS222,Cơ sở dữ liệu,0.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.9,3
MA104,Số và cấu trúc đại số,4.9,3
MA120,Đại số tuyến tính,4.7,3
MI201,Toán rời rạc,0.0,3
ML113,Triết học Mác - Lênin,9.2,3
ML114,Kinh tế chính trị Mác - Lênin,6.5,2
ML115,Chủ nghĩa xã hội khoa học,8.7,2
ML202,Tư tưởng Hồ Chí Minh,0.0,2
ML204,Lịch sử Đảng,8.0,2
NA151,Khoa học môi trường,8.6,2
NW212,Mạng máy tính,0.0,2
PG118,GDTC: Thể dục cơ bản,4.5,1
SH131,Pháp luật đại cương,7.4,2
VL101,Tiếng Việt thực hành,7.3,2
