Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,3.0,2
CS121,Ngôn ngữ lập trình,5.0,3
CS122,Lập trình hướng đối tượng,0.0,3
EC102,Nhập môn kinh tế học,-1.0,2
GE100,Tiếng Anh cho người mới bắt đầu,5.0,2
GE101A,Tiếng Anh sơ cấp 1,6.8,2
GE102A,Tiếng Anh sơ cấp 2,5.4,2
GE201A,Tiếng Anh sơ trung cấp 1,5.0,2
GE202A,Tiếng Anh sơ trung cấp 2,-1.0,2
GJ101,Tiếng Nhật 1,-1.0,2
MA102,Toán cơ sở,4.5,3
ML112,Kinh tế chính trị và CNXH khoa học,-1.0,3
NA151,Khoa học môi trường,6.5,2
PG106,GDTC: Bóng bàn cơ bản,-1.0,1
PG121,Giáo dục quốc phòng,6.9,4
VL101,Tiếng Việt thực hành,-1.0,2
CS110,Kỹ thuật số,0.0,2
CS212,Kiến trúc máy tính,0.0,3
CS224,Lập trình .Net,0.0,3
CS316,Hệ điều hành Unix,0.0,3
MA120,Đại số tuyến tính,-1.0,3
MA231,Xác suất thống kê ứng dụng,1.2,4
SM201,Phương pháp luận nghiên cứu khoa học,-1.0,3
