Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,4.5,2
CS121,Ngôn ngữ lập trình,5.7,3
CS122,Lập trình hướng đối tượng,-1.0,3
EC102,Nhập môn kinh tế học,5.8,2
GE111,Tiếng Anh sơ cấp 1,7.3,2
GE112,Tiếng Anh sơ cấp 2,5.2,2
GE121,Tiếng Anh sơ trung cấp 1,5.1,2
GJ101,Tiếng Nhật 1,7.7,2
GJ102,Tiếng Nhật 2,5.6,2
GZ101,Tiếng Trung 1,5.6,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",4.7,3
MA104,Số và cấu trúc đại số,5.0,3
ML113,Triết học Mác - Lênin,7.9,3
ML114,Kinh tế chính trị Mác - Lênin,8.4,2
ML115,Chủ nghĩa xã hội khoa học,8.5,2
ML204,Lịch sử Đảng,0.0,2
NA151,Khoa học môi trường,8.6,2
PG118,GDTC: Thể dục cơ bản,0.0,1
PG121,Giáo dục quốc phòng,6.9,4
SH131,Pháp luật đại cương,7.1,2
VL101,Tiếng Việt thực hành,5.0,2
CS110,Kỹ thuật số,0.0,2
CS212,Kiến trúc máy tính,0.0,3
FN334,Đầu tư chứng khoán,7.0,2
IS222,Cơ sở dữ liệu,4.5,3
MA110,Giải tích 1,0.0,3
MA120,Đại số tuyến tính,5.5,3
SM201,Phương pháp luận nghiên cứu khoa học,0.0,3
