Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,7.2,3
CS100,Tin đại cương,7.7,2
CS102,Công dân số,2.6,2
CS110,Kỹ thuật số,9.1,2
CS121,Ngôn ngữ lập trình,10.0,3
CS122,Lập trình hướng đối tượng,10.0,3
CS212,Kiến trúc máy tính,8.5,3
EC102,Nhập môn kinh tế học,7.7,2
GE101,Tiếng Anh sơ cấp 1,10.0,2
GE102,Tiếng Anh sơ cấp 2,10.0,2
GE103,Tiếng Anh sơ cấp 3,9.0,2
GE201,Tiếng Anh sơ trung cấp 1,8.4,2
GE202,Tiếng Anh sơ trung cấp 2,8.6,2
GE205,Tiếng Anh sơ trung cấp 3,9.0,2
GE301,Tiếng Anh trung cấp 1,8.4,2
GE303,Tiếng Anh trung cấp 2,8.8,2
GE305,Tiếng Anh trung cấp 3,9.1,2
GJ101,Tiếng Nhật 1,9.6,2
GJ102,Tiếng Nhật 2,9.3,2
IS222,Cơ sở dữ liệu,9.5,3
IS314,Hệ thống thông tin,9.0,3
IS322,Hệ quản trị cơ sở dữ liệu,9.0,3
IS330,Dữ liệu lớn,8.7,2
IS334,Quản lý dự án hệ thống thông tin,8.5,3
IT320,Phát triển ứng dụng với Python,9.3,3
IT333,Công nghệ Web,10.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",9.0,3
MA104,Số và cấu trúc đại số,10.0,3
MA110,Giải tích 1,8.9,3
MA111,Giải tích 2,8.9,3
MA120,Đại số tuyến tính,9.5,3
MA231,Xác suất thống kê ứng dụng,7.9,4
MI201,Toán rời rạc,10.0,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,10.0,3
ML113,Triết học Mác - Lênin,9.2,3
ML114,Kinh tế chính trị Mác - Lênin,9.6,2
ML115,Chủ nghĩa xã hội khoa học,9.6,2
ML202,Tư tưởng Hồ Chí Minh,9.8,2
ML204,Lịch sử Đảng,9.8,2
NA151,Khoa học môi trường,9.3,2
NW212,Mạng máy tính,7.7,2
SE302,Công nghệ phần mềm,9.8,2
SH131,Pháp luật đại cương,8.9,2
VL101,Tiếng Việt thực hành,8.2,2
AD240,Nhiếp ảnh cơ bản,9.0,3
AD241,Dẫn chương trình (MC),9.0,3
CF211,Phân tích và thiết kế thuật toán,9.3,2
CS223,Lập trình Java,10.0,3
CS224,Lập trình .Net,10.0,3
CS314,Lập trình ứng dụng di động,10.0,2
CS315,Nguyên lý hệ điều hành,8.5,3
CS320,Học máy,-1.0,3
IP404,Thực tập ngành CNTT,9.0,2
IS332,Phân tích thiết kế hướng đối tượng,7.5,3
IT332,Internet of Things,8.0,2
IT380,Dự án Công nghệ thông tin,9.0,2
IT499,KLTN ngành CNTT,0.0,6
