Mã HP,Tên HP,Điểm,Số TC
CF213,Cấu trúc dữ liệu và giải thuật,0.0,4
CS100,Tin đại cương,6.0,2
CS102,Công dân số,6.3,2
CS110,Kỹ thuật số,0.0,2
CS121,Ngôn ngữ lập trình,8.9,3
CS122,Lập trình hướng đối tượng,7.7,3
CS212,Kiến trúc máy tính,0.0,3
EC102,Nhập môn kinh tế học,6.9,2
GE111,Tiếng Anh sơ cấp 1,4.9,2
GE112,Tiếng Anh sơ cấp 2,3.9,2
GK101,Tiếng Hàn 1,2.2,2
IS222,Cơ sở dữ liệu,3.8,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.1,3
MA110,Giải tích 1,4.9,3
MA111,Giải tích 2,7.3,3
MA120,Đại số tuyến tính,7.3,3
MA239,Xác suất thống kê,0.0,4
MI201,Toán rời rạc,4.0,3
ML113,Triết học Mác - Lênin,8.8,3
ML114,Kinh tế chính trị Mác - Lênin,7.4,2
ML115,Chủ nghĩa xã hội khoa học,8.1,2
ML204,Lịch sử Đảng,7.2,2
NA151,Khoa học môi trường,8.0,2
NW212,Mạng máy tính,0.0,2
PG113,GDTC: Bóng rổ cơ bản,6.2,1
PG115,GDTC: Bóng chuyền cơ bản,8.0,1
SH131,Pháp luật đại cương,8.1,2
VL101,Tiếng Việt thực hành,6.2,2
AI130,Nhập môn trí tuệ nhân tạo,5.1,3
CS425,Một số vấn đề hiện đại trong khoa học máy tính,9.0,2
