Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.1,2
CS121,Ngôn ngữ lập trình,6.8,3
CS122,Lập trình hướng đối tượng,5.0,3
EC101,Kinh tế học đại cương,5.0,3
FN201A,Lý thuyết tài chính tiền tệ,6.6,2
GE100,Tiếng Anh cho người mới bắt đầu,7.7,2
GE101A,Tiếng Anh sơ cấp 1,7.6,2
GE102A,Tiếng Anh sơ cấp 2,6.4,2
GE201A,Tiếng Anh sơ trung cấp 1,5.4,2
GE202A,Tiếng Anh sơ trung cấp 2,5.8,2
GF101,Tiếng Pháp 1,6.5,2
GF102,Tiếng Pháp 2,7.4,2
GJ101,Tiếng Nhật 1,0.0,2
IS101,Tin văn phòng,6.2,3
MA102,Toán cơ sở,6.9,3
ML111,Triết học Mác – Lênin,7.2,2
ML112,Kinh tế chính trị và CNXH khoa học,5.5,3
ML112B,Chủ nghĩa xã hội khoa học,6.0,2
ML202,Tư tưởng Hồ Chí Minh,7.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,7.5,3
NA151,Khoa học môi trường,7.0,2
PG100,Giáo dục thể chất,6.0,4
PG121,Giáo dục quốc phòng,7.0,4
SC201,Kỹ năng giao tiếp và thuyết trình,6.0,2
SH131,Pháp luật đại cương,5.5,2
AC201,Nguyên lý kế toán,5.0,3
AC210,Kế toán doanh nghiệp,5.5,3
AD211,Văn hóa Hà Nội,-1.0,2
BA101,Quản trị học,5.0,2
BA313,Quản trị chiến lược,7.2,3
BK201,Ngân hàng thương mại 1,6.3,3
CF201,Lý thuyết thuật toán,0.0,3
CS110,Kỹ thuật số,7.2,2
CS224,Lập trình .Net,5.0,3
CS316,Hệ điều hành Unix,5.0,3
EC202,Kinh tế vi mô,5.9,2
EC203,Kinh tế vĩ mô,5.0,2
FN211D,Nhập môn tài chính doanh nghiệp,6.2,2
FN221,Tài chính công,5.0,2
IS201,Tin quản lý Access,5.2,3
IS222,Cơ sở dữ liệu,7.0,3
IS314,Hệ thống thông tin,-1.0,3
IS322,Hệ quản trị cơ sở dữ liệu,5.0,3
IS322E,Hệ quản trị cơ sở dữ liệu,0.0,4
IS332,Phân tích thiết kế hướng đối tượng,6.8,3
IS333,Phân tích thiết kế hệ thống thông tin,6.7,2
IS382,Công nghệ thông tin trong doanh nghiệp,7.0,2
IS484,CĐTN: Cơ sở dữ liệu,0.0,6
IS487,CĐTN: Hệ thống thông tin quản lý,0.0,6
IS499,KLTN ngành Hệ thống thông tin,-1.0,6
MA142,"Đại số tuyến tính, giải tích và ứng dụng trong kinh tế",5.0,4
MA231,Xác suất thống kê ứng dụng,4.2,4
MA241,Toán tài chính,5.0,2
MK201,Nguyên lý marketing,5.3,2
MK311,Quản trị Marketing,8.0,3
MK312,Quản trị thương hiệu,6.1,2
MK333,Marketing dịch vụ,7.9,2
PE201,Tiếng Anh trong tin học 1A,5.5,2
PE302,Tiếng Anh trong tin học 1B,6.7,2
PE303,Tiếng Anh trong tin học 2A,7.1,2
PE404,Tiếng Anh trong tin học 2B,7.0,2
SE302,Công nghệ phần mềm,6.4,2
SM201,Phương pháp luận nghiên cứu khoa học,8.0,3
