Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,-1.0,3
CS100,Tin đại cương,6.9,2
CS102,Công dân số,6.7,2
CS110,Kỹ thuật số,5.7,2
CS121,Ngôn ngữ lập trình,2.3,3
CS122,Lập trình hướng đối tượng,-1.0,3
CS212,Kiến trúc máy tính,-1.0,3
EC102,Nhập môn kinh tế học,6.2,2
GE101,Tiếng Anh sơ cấp 1,10.0,2
GE102,Tiếng Anh sơ cấp 2,10.0,2
GE103,Tiếng Anh sơ cấp 3,8.0,2
GE201,Tiếng Anh sơ trung cấp 1,6.9,2
GE202,Tiếng Anh sơ trung cấp 2,7.1,2
GE205,Tiếng Anh sơ trung cấp 3,7.1,2
GE232,Tiếng Anh trung cấp 2,8.0,2
GE301,Tiếng Anh trung cấp 1,6.7,2
GE333,Tiếng Anh trung cấp 3,3.3,2
GZ101,Tiếng Trung 1,5.3,2
GZ102,Tiếng Trung 2,-1.0,2
IS222,Cơ sở dữ liệu,7.2,3
IS314,Hệ thống thông tin,-1.0,3
IS322,Hệ quản trị cơ sở dữ liệu,4.5,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.9,3
MA104,Số và cấu trúc đại số,5.3,3
MA110,Giải tích 1,4.9,3
MA111,Giải tích 2,4.3,3
MA120,Đại số tuyến tính,6.0,3
MA239,Xác suất thống kê,5.2,4
MI201,Toán rời rạc,5.8,3
ML113,Triết học Mác - Lênin,8.0,3
ML114,Kinh tế chính trị Mác - Lênin,6.0,2
ML115,Chủ nghĩa xã hội khoa học,8.0,2
ML202,Tư tưởng Hồ Chí Minh,6.5,2
ML204,Lịch sử Đảng,9.2,2
NA151,Khoa học môi trường,7.0,2
SH131,Pháp luật đại cương,6.4,2
CF301,Ngôn ngữ hình thức và Otomat,5.4,3
CS314,Lập trình ứng dụng di động,2.4,2
CS315,Nguyên lý hệ điều hành,-1.0,3
IM206,ứng dụng Excel,7.4,2
IS326,Khai phá dữ liệu,-1.0,3
IS332,Phân tích thiết kế hướng đối tượng,6.5,3
IS480,Kiến trúc doanh nghiệp,-1.0,3
