Mã HP,Tên HP,Điểm,Số TC
CF231,Lý thuyết thông tin và mã hóa,5.0,2
CS100,Tin đại cương,5.7,2
CS121,Ngôn ngữ lập trình,6.2,3
CS122,Lập trình hướng đối tượng,1.2,3
EC102,Nhập môn kinh tế học,9.0,2
GE100,Tiếng Anh cho người mới bắt đầu,6.0,2
GE101A,Tiếng Anh sơ cấp 1,5.8,2
GE102A,Tiếng Anh sơ cấp 2,6.5,2
GE201A,Tiếng Anh sơ trung cấp 1,5.0,2
GE202A,Tiếng Anh sơ trung cấp 2,5.1,2
GE203,Kỹ năng giao tiếp tiếng Anh 1,5.0,2
GE204,Kỹ năng giao tiếp tiếng Anh 2,5.4,2
GE205,Tiếng Anh sơ trung cấp 3,-1.0,2
GE305,Tiếng Anh trung cấp 3,3.7,2
GJ101,Tiếng Nhật 1,5.2,2
GJ102,Tiếng Nhật 2,8.5,2
IP401,Thực tập ngành Khoa học máy tính,0.0,2
IS314,Hệ thống thông tin,5.1,3
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",5.5,3
MA103,Số và cấu trúc đại số,4.1,2
ML111,Triết học Mác – Lênin,8.2,2
ML112,Kinh tế chính trị và CNXH khoa học,6.5,3
ML202,Tư tưởng Hồ Chí Minh,7.2,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,7.2,3
NA151,Khoa học môi trường,6.7,2
PG100,Giáo dục thể chất,7.9,4
PG121,Giáo dục quốc phòng,6.2,4
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,6.3,3
SH131,Pháp luật đại cương,5.2,2
VL101,Tiếng Việt thực hành,6.0,2
AD206,Ẩm thực Việt Nam,7.3,3
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,8.8,3
CF212,Cấu trúc dữ liệu,3.7,3
CF301,Ngôn ngữ hình thức và Otomat,6.3,3
CS110,Kỹ thuật số,3.3,2
CS212,Kiến trúc máy tính,6.1,3
CS223,Lập trình Java,7.0,3
CS315,Nguyên lý hệ điều hành,6.3,3
CS316,Hệ điều hành Unix,3.1,3
IS222,Cơ sở dữ liệu,5.0,3
IS322,Hệ quản trị cơ sở dữ liệu,-1.0,3
IS332,Phân tích thiết kế hướng đối tượng,6.3,3
IS383,Hệ thống thông tin nâng cao,7.8,2
MA110,Giải tích 1,5.0,3
MA111,Giải tích 2,-1.0,3
MA120,Đại số tuyến tính,5.0,3
MA231,Xác suất thống kê ứng dụng,1.8,4
MI201,Toán rời rạc,5.0,3
MI312,Đồ họa,5.0,2
MI321,Trí tuệ nhân tạo,8.7,3
NW212,Mạng máy tính,5.1,2
SE302,Công nghệ phần mềm,5.5,2
SE380,Project,5.9,3
SE422,Quản lý dự án phần mềm,7.0,3
SE487,CĐTN: Phát triển phần mềm,8.9,6
SM201,Phương pháp luận nghiên cứu khoa học,7.7,3
