Mã HP,Tên HP,Điểm,Số TC
CS100A,Nhập môn khoa học máy tính,6.9,2
CS121,Ngôn ngữ lập trình,5.0,3
CS122,Lập trình hướng đối tượng,0.6,3
EC101,Kinh tế học đại cương,5.0,3
GE100,Tiếng Anh cho người mới bắt đầu,6.3,2
GE101A,Tiếng Anh sơ cấp 1,6.8,2
GE102A,Tiếng Anh sơ cấp 2,5.7,2
GE201A,Tiếng Anh sơ trung cấp 1,5.7,2
GJ101,Tiếng Nhật 1,2.7,2
MA100A,Toán 1,2.0,2
ML111,Triết học Mác – Lênin,5.0,2
ML112,Kinh tế chính trị và CNXH khoa học,5.3,3
ML202,Tư tưởng Hồ Chí Minh,5.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,6.5,3
NA151,Khoa học môi trường,5.0,2
PG100,Giáo dục thể chất,6.2,4
PG121,Giáo dục quốc phòng,6.0,4
SH131,Pháp luật đại cương,5.0,2
CF212A,Cấu trúc dữ liệu 1,0.0,2
CF321,Xử lý tín hiệu số,4.0,3
CS110,Kỹ thuật số,0.0,2
CS211,Vi điều khiển và ứng dụng,2.2,3
CS212A,Kiến trúc máy tính 1,5.0,2
CS411,Ứng dụng KT vi xử lý trong đo lường và điều khiển,2.0,2
ET220,Lý thuyết mạch,1.0,3
IS222,Cơ sở dữ liệu,0.0,3
MA110A,Giải tích 1A,0.0,2
MA222,Đại số đại cương,1.8,2
NW212,Mạng máy tính,0.0,2
NW312A,Thiết kế quản trị mạng,1.0,4
PE201,Tiếng Anh trong tin học 1A,6.0,2
PE302,Tiếng Anh trong tin học 1B,5.5,2
PE303,Tiếng Anh trong tin học 2A,0.0,2
TC313A,Kỹ thuật truyền dẫn quang,7.5,2
TC314A,Truyền dẫn và chuyển mạch số,3.5,2
TC422,Thông tin di động và vệ tinh,9.0,2
