Mã HP,Tên HP,Điểm,Số TC
AD213A,Hát – Nhạc,7.7,4
CS100,Tin đại cương,6.1,2
CS121,Ngôn ngữ lập trình,6.4,3
CS122,Lập trình hướng đối tượng,1.7,3
EC102,Nhập môn kinh tế học,7.0,2
GE100,Tiếng Anh cho người mới bắt đầu,9.0,2
GE101A,Tiếng Anh sơ cấp 1,8.6,2
GE102A,Tiếng Anh sơ cấp 2,6.5,2
GE201A,Tiếng Anh sơ trung cấp 1,5.6,2
GE202A,Tiếng Anh sơ trung cấp 2,6.7,2
GJ101,Tiếng Nhật 1,9.0,2
GJ102,Tiếng Nhật 2,9.0,2
IM001,Kỹ năng CNTT cơ bản,9.1,0
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",3.3,3
ML111,Triết học Mác – Lênin,6.4,2
ML112,Kinh tế chính trị và CNXH khoa học,5.9,3
ML202,Tư tưởng Hồ Chí Minh,7.3,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,6.5,3
NA151,Khoa học môi trường,6.5,2
PG100,Giáo dục thể chất,6.0,4
PG121,Giáo dục quốc phòng,5.0,4
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,6.9,3
SH131,Pháp luật đại cương,6.3,2
VL101,Tiếng Việt thực hành,6.1,2
AD204,Ẩm thực Việt nam,8.4,4
CS110,Kỹ thuật số,1.8,2
CS212,Kiến trúc máy tính,5.6,3
CS315,Nguyên lý hệ điều hành,7.0,3
IS332,Phân tích thiết kế hướng đối tượng,4.2,3
MA110,Giải tích 1,4.3,3
MA111,Giải tích 2,2.4,3
MI201,Toán rời rạc,5.4,3
NW212,Mạng máy tính,3.7,2
PE201,Tiếng Anh trong tin học 1A,7.7,2
PE302,Tiếng Anh trong tin học 1B,7.2,2
PE303,Tiếng Anh trong tin học 2A,7.2,2
PE404,Tiếng Anh trong tin học 2B,6.4,2
SE302,Công nghệ phần mềm,1.5,2
SE422,Quản lý dự án phần mềm,6.5,3
SM201,Phương pháp luận nghiên cứu khoa học,8.3,3
