Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,-1.0,3
CS100,Tin đại cương,8.1,2
CS110,Kỹ thuật số,5.0,2
CS121,Ngôn ngữ lập trình,6.7,3
CS122,Lập trình hướng đối tượng,6.3,3
CS212,Kiến trúc máy tính,6.3,3
EC102,Nhập môn kinh tế học,5.9,2
GE101,Tiếng Anh sơ cấp 1,7.1,2
GE102,Tiếng Anh sơ cấp 2,6.9,2
GE103,Tiếng Anh sơ cấp 3,7.6,2
GE201,Tiếng Anh sơ trung cấp 1,5.3,2
GF101,Tiếng Pháp 1,5.6,2
GF102,Tiếng Pháp 2,8.6,2
GZ101,Tiếng Trung 1,5.0,2
IS222,Cơ sở dữ liệu,6.1,3
IS314,Hệ thống thông tin,-1.0,3
IS322,Hệ quản trị cơ sở dữ liệu,4.8,3
IS330,Dữ liệu lớn,7.0,2
IT333,Công nghệ Web,7.7,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.7,3
MA104,Số và cấu trúc đại số,3.3,3
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,6.2,3
MI201,Toán rời rạc,6.1,3
ML111,Triết học Mác – Lênin,9.4,2
ML112,Kinh tế chính trị và CNXH khoa học,9.6,3
ML202,Tư tưởng Hồ Chí Minh,9.3,2
ML204,Lịch sử Đảng,7.8,2
NA151,Khoa học môi trường,8.9,2
PG118,GDTC: Thể dục cơ bản,8.1,1
SH131,Pháp luật đại cương,8.0,2
AD216,Kỹ năng sống,8.1,3
CS315,Nguyên lý hệ điều hành,-1.0,3
IS332,Phân tích thiết kế hướng đối tượng,6.0,3
