Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,4.2,2
CS121,Ngôn ngữ lập trình,4.4,3
CS122,Lập trình hướng đối tượng,2.3,3
GE111,Tiếng Anh sơ cấp 1,4.8,2
GE112,Tiếng Anh sơ cấp 2,3.1,2
GE121,Tiếng Anh sơ trung cấp 1,4.6,2
GK101,Tiếng Hàn 1,4.9,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.2,3
MA104,Số và cấu trúc đại số,0.0,3
ML113,Triết học Mác - Lênin,7.5,3
ML114,Kinh tế chính trị Mác - Lênin,6.7,2
ML115,Chủ nghĩa xã hội khoa học,6.6,2
ML204,Lịch sử Đảng,0.0,2
NA151,Khoa học môi trường,-1.0,2
PG121,Giáo dục quốc phòng,6.8,4
SH131,Pháp luật đại cương,7.0,2
VL101,Tiếng Việt thực hành,7.2,2
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,0.0,3
AD250,Dinh dưỡng và tiết chế,0.0,3
CS110,Kỹ thuật số,7.5,2
IS222,Cơ sở dữ liệu,0.0,3
MA110,Giải tích 1,2.5,3
MA120,Đại số tuyến tính,2.8,3
MI201,Toán rời rạc,0.0,3
SM201,Phương pháp luận nghiên cứu khoa học,9.3,3
