Mã HP,Tên HP,Điểm,Số TC
CF231,Lý thuyết thông tin và mã hóa,0.0,2
CS100,Tin đại cương,7.7,2
CS102,Công dân số,6.6,2
CS121,Ngôn ngữ lập trình,6.4,3
CS122,Lập trình hướng đối tượng,6.2,3
EC102,Nhập môn kinh tế học,5.0,2
GE101,Tiếng Anh sơ cấp 1,9.0,2
GE102,Tiếng Anh sơ cấp 2,8.4,2
GE103,Tiếng Anh sơ cấp 3,7.3,2
GE201,Tiếng Anh sơ trung cấp 1,6.6,2
GE222,Tiếng Anh sơ trung cấp 2,7.4,2
GE231,Tiếng Anh trung cấp 1,0.0,2
GK101,Tiếng Hàn 1,0.0,2
GZ101,Tiếng Trung 1,8.3,2
GZ102,Tiếng Trung 2,3.2,2
IS314,Hệ thống thông tin,8.3,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",8.4,3
MA104,Số và cấu trúc đại số,5.9,3
MA239,Xác suất thống kê,6.2,4
MI322,Trí tuệ nhân tạo và công nghệ tri thức,0.0,3
ML113,Triết học Mác - Lênin,9.8,3
ML114,Kinh tế chính trị Mác - Lênin,9.6,2
ML115,Chủ nghĩa xã hội khoa học,9.2,2
ML202,Tư tưởng Hồ Chí Minh,9.0,2
ML204,Lịch sử Đảng,8.5,2
NA151,Khoa học môi trường,8.8,2
PG100,Giáo dục thể chất,7.7,4
PG121,Giáo dục quốc phòng,7.4,4
SH131,Pháp luật đại cương,9.8,2
VL101,Tiếng Việt thực hành,8.4,2
AD240,Nhiếp ảnh cơ bản,0.0,3
AD241,Dẫn chương trình (MC),9.0,3
CF211,Phân tích và thiết kế thuật toán,0.0,2
CF212,Cấu trúc dữ liệu,4.0,3
CS110,Kỹ thuật số,9.1,2
CS212,Kiến trúc máy tính,4.0,3
CS315,Nguyên lý hệ điều hành,8.7,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
IS222,Cơ sở dữ liệu,4.0,3
IS322,Hệ quản trị cơ sở dữ liệu,4.0,3
IS332,Phân tích thiết kế hướng đối tượng,7.3,3
MA110,Giải tích 1,3.9,3
MA111,Giải tích 2,4.5,3
MA120,Đại số tuyến tính,6.2,3
MI201,Toán rời rạc,5.3,3
NW212,Mạng máy tính,5.4,2
