Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,1.9,2
CS121,Ngôn ngữ lập trình,-1.0,3
EC102,Nhập môn kinh tế học,6.5,2
GE101,Tiếng Anh sơ cấp 1,5.9,2
GE102,Tiếng Anh sơ cấp 2,5.3,2
GE103,Tiếng Anh sơ cấp 3,5.3,2
GE201,Tiếng Anh sơ trung cấp 1,4.6,2
GE202,Tiếng Anh sơ trung cấp 2,6.5,2
GE205,Tiếng Anh sơ trung cấp 3,2.3,2
GF101,Tiếng Pháp 1,5.9,2
GF102,Tiếng Pháp 2,8.4,2
GJ101,Tiếng Nhật 1,7.4,2
GJ102,Tiếng Nhật 2,-1.0,2
IM001,Kỹ năng CNTT cơ bản,5.0,0
IS329,Dữ liệu lớn,-1.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.7,3
MA103,Số và cấu trúc đại số,-1.0,2
MA104,Số và cấu trúc đại số,2.5,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,8.0,3
ML111,Triết học Mác – Lênin,7.6,2
ML112,Kinh tế chính trị và CNXH khoa học,6.4,3
ML202,Tư tưởng Hồ Chí Minh,7.8,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,7.7,3
ML204,Lịch sử Đảng,7.1,2
NA151,Khoa học môi trường,7.5,2
PG100,Giáo dục thể chất,7.0,4
PG121,Giáo dục quốc phòng,6.1,4
SH131,Pháp luật đại cương,7.0,2
VL101,Tiếng Việt thực hành,8.2,2
AD243,Hội họa cơ bản,8.0,3
AD250,Dinh dưỡng và tiết chế,8.0,3
CS110,Kỹ thuật số,7.8,2
FN334,Đầu tư chứng khoán,5.7,2
MA110,Giải tích 1,5.2,3
MA111,Giải tích 2,4.1,3
MA120,Đại số tuyến tính,2.7,3
MA231,Xác suất thống kê ứng dụng,-1.0,4
