Mã HP,Tên HP,Điểm,Số TC
CS100A,Nhập môn khoa học máy tính,7.0,2
CS121,Ngôn ngữ lập trình,6.6,3
CS122,Lập trình hướng đối tượng,3.2,3
CS212A,Kiến trúc máy tính 1,5.5,2
CS311A,Hợp ngữ,1.0,2
EC102,Nhập môn kinh tế học,3.3,2
GE100,Tiếng Anh cho người mới bắt đầu,6.0,2
GE101A,Tiếng Anh sơ cấp 1,4.3,2
GE102A,Tiếng Anh sơ cấp 2,4.1,2
MA100A,Toán 1,3.5,2
MA110A,Giải tích 1A,-1.0,2
ML111,Triết học Mác – Lênin,5.0,2
ML112B,Chủ nghĩa xã hội khoa học,6.0,2
ML202,Tư tưởng Hồ Chí Minh,7.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,-1.0,3
NA151,Khoa học môi trường,5.0,2
PG101,GDTC: Lý thuyết,-1.0,1
PG102,GDTC: Thể dục cổ truyền cơ bản,-1.0,1
PG121,Giáo dục quốc phòng,7.3,4
SH131,Pháp luật đại cương,5.0,2
CS110,Kỹ thuật số,5.0,2
CS315,Nguyên lý hệ điều hành,2.0,3
IS222,Cơ sở dữ liệu,1.1,3
IS332,Phân tích thiết kế hướng đối tượng,-1.0,3
MI312,Đồ họa,0.0,2
MI414,Giao diện người máy,0.0,2
NW212,Mạng máy tính,5.0,2
