Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,5.1,3
CF213,Cấu trúc dữ liệu và giải thuật,-1.0,4
CS100,Tin đại cương,6.3,2
CS110,Kỹ thuật số,-1.0,2
CS121,Ngôn ngữ lập trình,8.5,3
CS122,Lập trình hướng đối tượng,6.8,3
CS212,Kiến trúc máy tính,6.0,3
GE101,Tiếng Anh sơ cấp 1,10.0,2
GE102,Tiếng Anh sơ cấp 2,10.0,2
GE103,Tiếng Anh sơ cấp 3,9.0,2
GE201,Tiếng Anh sơ trung cấp 1,7.0,2
GE202,Tiếng Anh sơ trung cấp 2,7.5,2
GE205,Tiếng Anh sơ trung cấp 3,8.5,2
GE301,Tiếng Anh trung cấp 1,8.0,2
GE303,Tiếng Anh trung cấp 2,8.0,2
GE305,Tiếng Anh trung cấp 3,7.9,2
GJ101,Tiếng Nhật 1,3.5,2
IS222,Cơ sở dữ liệu,5.1,3
IS314,Hệ thống thông tin,6.8,3
IS322,Hệ quản trị cơ sở dữ liệu,2.4,3
IS330,Dữ liệu lớn,8.0,2
IS334,Quản lý dự án hệ thống thông tin,6.9,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",3.3,3
MA104,Số và cấu trúc đại số,2.3,3
MA110,Giải tích 1,2.9,3
MA120,Đại số tuyến tính,5.0,3
MI201,Toán rời rạc,4.0,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,5.8,3
ML113,Triết học Mác - Lênin,7.6,3
NW212,Mạng máy tính,2.7,2
PG122,GDQP: Đường lối quân sự của Đảng,-1.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,7.0,1
PG124,GDQP: Quân sự chung,7.0,1
PG125,GDQP: Kỹ thuật bắn súng,7.0,1
SE302,Công nghệ phần mềm,7.8,2
SH131,Pháp luật đại cương,5.5,2
CS223,Lập trình Java,9.2,3
CS314,Lập trình ứng dụng di động,1.2,2
IS332,Phân tích thiết kế hướng đối tượng,7.6,3
IT332,Internet of Things,4.8,2
