Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.2,2
CS121,Ngôn ngữ lập trình,6.0,3
CS122,Lập trình hướng đối tượng,5.0,3
EC102,Nhập môn kinh tế học,5.0,2
GE101,Tiếng Anh sơ cấp 1,8.1,2
GE102,Tiếng Anh sơ cấp 2,5.8,2
GE103,Tiếng Anh sơ cấp 3,5.2,2
GE201,Tiếng Anh sơ trung cấp 1,5.4,2
GE202,Tiếng Anh sơ trung cấp 2,5.0,2
GE205,Tiếng Anh sơ trung cấp 3,-1.0,2
IM001,Kỹ năng CNTT cơ bản,5.0,0
MA101,"Logic, suy luận toán học và kỹ thuật đếm",2.8,3
MA103,Số và cấu trúc đại số,5.7,2
ML111,Triết học Mác – Lênin,5.8,2
ML112,Kinh tế chính trị và CNXH khoa học,3.2,3
ML202,Tư tưởng Hồ Chí Minh,3.2,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,3.4,3
NA151,Khoa học môi trường,7.4,2
PG113,GDTC: Bóng rổ cơ bản,2.1,1
PG118,GDTC: Thể dục cơ bản,4.8,1
PG121,Giáo dục quốc phòng,6.5,4
SH131,Pháp luật đại cương,5.7,2
VL101,Tiếng Việt thực hành,6.3,2
CF212,Cấu trúc dữ liệu,-1.0,3
CS110,Kỹ thuật số,1.2,2
CS212,Kiến trúc máy tính,-1.0,3
CS315,Nguyên lý hệ điều hành,-1.0,3
IS222,Cơ sở dữ liệu,-1.0,3
MA120,Đại số tuyến tính,-1.0,3
MI201,Toán rời rạc,-1.0,3
SM201,Phương pháp luận nghiên cứu khoa học,3.0,3
