Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,4.9,2
CS102,Công dân số,5.9,2
CS121,Ngôn ngữ lập trình,5.6,3
CS122,Lập trình hướng đối tượng,1.9,3
EC102,Nhập môn kinh tế học,8.4,2
GE101,Tiếng Anh sơ cấp 1,7.5,2
GE102,Tiếng Anh sơ cấp 2,6.8,2
GE103,Tiếng Anh sơ cấp 3,6.0,2
GE201,Tiếng Anh sơ trung cấp 1,5.4,2
GE202,Tiếng Anh sơ trung cấp 2,5.2,2
GE205,Tiếng Anh sơ trung cấp 3,5.3,2
GE231,Tiếng Anh trung cấp 1,5.4,2
GE232,Tiếng Anh trung cấp 2,-1.0,2
GJ101,Tiếng Nhật 1,4.7,2
GZ101,Tiếng Trung 1,4.4,2
GZ102,Tiếng Trung 2,2.4,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.8,3
MA104,Số và cấu trúc đại số,3.3,3
MA239,Xác suất thống kê,-1.0,4
ML113,Triết học Mác - Lênin,8.6,3
ML114,Kinh tế chính trị Mác - Lênin,6.0,2
ML115,Chủ nghĩa xã hội khoa học,7.0,2
ML202,Tư tưởng Hồ Chí Minh,7.2,2
ML204,Lịch sử Đảng,5.7,2
PG106,GDTC: Bóng bàn cơ bản,7.3,1
PG115,GDTC: Bóng chuyền cơ bản,0.0,1
PG118,GDTC: Thể dục cơ bản,10.0,1
PG120,Thể dục cơ bản nâng cao,0.0,1
PG122,GDQP: Đường lối quân sự của Đảng,6.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,2.0,1
PG124,GDQP: Quân sự chung,5.0,1
PG125,GDQP: Kỹ thuật bắn súng,5.0,1
SH131,Pháp luật đại cương,7.3,2
VL101,Tiếng Việt thực hành,5.8,2
AD216,Kỹ năng sống,9.0,3
AD241,Dẫn chương trình (MC),8.7,3
CF212,Cấu trúc dữ liệu,-1.0,3
CS110,Kỹ thuật số,8.6,2
CS212,Kiến trúc máy tính,6.9,3
CS315,Nguyên lý hệ điều hành,7.5,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
IM206,ứng dụng Excel,-1.0,2
IS222,Cơ sở dữ liệu,2.3,3
MA110,Giải tích 1,3.8,3
MA120,Đại số tuyến tính,3.6,3
MI201,Toán rời rạc,5.0,3
