Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.8,2
CS121,Ngôn ngữ lập trình,5.2,3
CS122,Lập trình hướng đối tượng,6.0,3
CS320,Học máy,-1.0,3
EC102,Nhập môn kinh tế học,5.8,2
GE101,Tiếng Anh sơ cấp 1,8.1,2
GE102,Tiếng Anh sơ cấp 2,7.2,2
GE103,Tiếng Anh sơ cấp 3,6.6,2
GE201,Tiếng Anh sơ trung cấp 1,6.2,2
GE202,Tiếng Anh sơ trung cấp 2,6.3,2
GE205,Tiếng Anh sơ trung cấp 3,5.0,2
GE301,Tiếng Anh trung cấp 1,4.2,2
GE303,Tiếng Anh trung cấp 2,6.1,2
GE305,Tiếng Anh trung cấp 3,5.1,2
GJ101,Tiếng Nhật 1,5.5,2
GJ102,Tiếng Nhật 2,7.5,2
GK101,Tiếng Hàn 1,-1.0,2
IM001,Kỹ năng CNTT cơ bản,5.0,0
IS314,Hệ thống thông tin,6.6,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.0,3
MA103,Số và cấu trúc đại số,2.4,2
MI322,Trí tuệ nhân tạo và công nghệ tri thức,7.6,3
ML111,Triết học Mác – Lênin,8.0,2
ML112,Kinh tế chính trị và CNXH khoa học,5.8,3
ML202,Tư tưởng Hồ Chí Minh,8.5,2
ML204,Lịch sử Đảng,9.0,2
NA151,Khoa học môi trường,8.1,2
PG102,GDTC: Thể dục cổ truyền cơ bản,2.7,1
PG113,GDTC: Bóng rổ cơ bản,2.1,1
PG118,GDTC: Thể dục cơ bản,2.1,1
PG120,Thể dục cơ bản nâng cao,2.9,1
PG121,Giáo dục quốc phòng,7.2,4
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,1.2,3
SH131,Pháp luật đại cương,7.8,2
VL101,Tiếng Việt thực hành,8.0,2
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,7.0,3
CF211,Phân tích và thiết kế thuật toán,2.3,2
CF212,Cấu trúc dữ liệu,1.4,3
CS110,Kỹ thuật số,2.5,2
CS212,Kiến trúc máy tính,1.6,3
CS315,Nguyên lý hệ điều hành,8.3,3
IS222,Cơ sở dữ liệu,4.1,3
IS322,Hệ quản trị cơ sở dữ liệu,4.5,3
IS332,Phân tích thiết kế hướng đối tượng,7.8,3
MA110,Giải tích 1,1.6,3
MA111,Giải tích 2,-1.0,3
MA120,Đại số tuyến tính,5.0,3
MA231,Xác suất thống kê ứng dụng,4.5,4
MI201,Toán rời rạc,5.0,3
NW212,Mạng máy tính,6.4,2
SE302,Công nghệ phần mềm,6.9,2
SM201,Phương pháp luận nghiên cứu khoa học,8.1,3
