Mã HP,Tên HP,Điểm,Số TC
CF213,Cấu trúc dữ liệu và giải thuật,0.0,4
CS100,Tin đại cương,5.6,2
CS102,Công dân số,5.8,2
CS110,Kỹ thuật số,7.0,2
CS121,Ngôn ngữ lập trình,5.4,3
CS122,Lập trình hướng đối tượng,7.7,3
CS212,Kiến trúc máy tính,8.6,3
EC102,Nhập môn kinh tế học,7.2,2
GE111,Tiếng Anh sơ cấp 1,4.3,2
GE112,Tiếng Anh sơ cấp 2,5.0,2
GE121,Tiếng Anh sơ trung cấp 1,4.9,2
GJ101,Tiếng Nhật 1,7.9,2
GJ102,Tiếng Nhật 2,7.5,2
IS222,Cơ sở dữ liệu,7.7,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.4,3
MA120,Đại số tuyến tính,6.6,3
MI201,Toán rời rạc,6.4,3
ML113,Triết học Mác - Lênin,8.3,3
ML114,Kinh tế chính trị Mác - Lênin,7.4,2
ML115,Chủ nghĩa xã hội khoa học,8.7,2
ML204,Lịch sử Đảng,0.0,2
NA151,Khoa học môi trường,8.1,2
NW212,Mạng máy tính,0.0,2
PG106,GDTC: Bóng bàn cơ bản,5.6,1
PG113,GDTC: Bóng rổ cơ bản,0.0,1
PG115,GDTC: Bóng chuyền cơ bản,0.0,1
PG118,GDTC: Thể dục cơ bản,10.0,1
SH131,Pháp luật đại cương,8.6,2
VL101,Tiếng Việt thực hành,7.2,2
CS315,Nguyên lý hệ điều hành,0.0,3
IS332,Phân tích thiết kế hướng đối tượng,6.1,3
