Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.0,2
CS121,Ngôn ngữ lập trình,5.5,3
EC102,Nhập môn kinh tế học,8.6,2
GE100,Tiếng Anh cho người mới bắt đầu,8.5,2
GE101A,Tiếng Anh sơ cấp 1,8.3,2
GE102A,Tiếng Anh sơ cấp 2,8.0,2
GE201A,Tiếng Anh sơ trung cấp 1,8.0,2
GE202A,Tiếng Anh sơ trung cấp 2,7.0,2
GF101,Tiếng Pháp 1,9.8,2
GJ101,Tiếng Nhật 1,9.8,2
GJ102,Tiếng Nhật 2,9.9,2
IM201,Kỹ năng soạn thảo VB (MS office),9.5,3
ML111,Triết học Mác – Lênin,7.3,2
ML112,Kinh tế chính trị và CNXH khoa học,5.5,3
ML202,Tư tưởng Hồ Chí Minh,8.6,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,8.6,3
NA151,Khoa học môi trường,7.0,2
PG102,GDTC: Thể dục cổ truyền cơ bản,7.0,1
PG106,GDTC: Bóng bàn cơ bản,7.0,1
PG121,Giáo dục quốc phòng,6.3,4
SH131,Pháp luật đại cương,5.6,2
VL101,Tiếng Việt thực hành,7.0,2
CS110,Kỹ thuật số,8.3,2
IS222,Cơ sở dữ liệu,7.5,3
IS332,Phân tích thiết kế hướng đối tượng,6.0,3
MA110,Giải tích 1,6.4,3
MA120,Đại số tuyến tính,5.6,3
MA231,Xác suất thống kê ứng dụng,7.0,4
MI201,Toán rời rạc,6.1,3
MI312,Đồ họa,6.6,2
PE201,Tiếng Anh trong tin học 1A,8.2,2
PE302,Tiếng Anh trong tin học 1B,9.2,2
PE303,Tiếng Anh trong tin học 2A,9.2,2
PE404,Tiếng Anh trong tin học 2B,8.8,2
