Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,1.5,2
CS121,Ngôn ngữ lập trình,-1.0,3
EC102,Nhập môn kinh tế học,6.7,2
GE101,Tiếng Anh sơ cấp 1,7.4,2
GE102,Tiếng Anh sơ cấp 2,6.8,2
GE103,Tiếng Anh sơ cấp 3,7.2,2
GE201,Tiếng Anh sơ trung cấp 1,6.6,2
GE202,Tiếng Anh sơ trung cấp 2,6.6,2
GE205,Tiếng Anh sơ trung cấp 3,6.7,2
GE301,Tiếng Anh trung cấp 1,-1.0,2
GF101,Tiếng Pháp 1,-1.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.2,3
MA103,Số và cấu trúc đại số,-1.0,2
ML111,Triết học Mác – Lênin,6.1,2
ML112,Kinh tế chính trị và CNXH khoa học,5.4,3
ML202,Tư tưởng Hồ Chí Minh,8.2,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,6.6,3
ML204,Lịch sử Đảng,-1.0,2
NA151,Khoa học môi trường,6.1,2
PG100,Giáo dục thể chất,7.5,4
PG122,GDQP: Đường lối quân sự của Đảng,-1.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,-1.0,1
PG124,GDQP: Quân sự chung,7.0,1
PG125,GDQP: Kỹ thuật bắn súng,7.0,1
SH131,Pháp luật đại cương,5.6,2
VL101,Tiếng Việt thực hành,6.8,2
AD206,Ẩm thực Việt Nam,8.3,3
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,7.0,3
AD216,Kỹ năng sống,-1.0,3
AD241,Dẫn chương trình (MC),9.0,3
AD312,Bóng đá,6.4,4
MA120,Đại số tuyến tính,2.2,3
