Mã HP,Tên HP,Điểm,Số TC
CF231,Lý thuyết thông tin và mã hóa,5.5,2
CS100,Tin đại cương,5.2,2
CS121,Ngôn ngữ lập trình,6.7,3
CS122,Lập trình hướng đối tượng,5.3,3
EC102,Nhập môn kinh tế học,5.3,2
GE100,Tiếng Anh cho người mới bắt đầu,8.7,2
GE101A,Tiếng Anh sơ cấp 1,8.6,2
GE102A,Tiếng Anh sơ cấp 2,8.6,2
GE201A,Tiếng Anh sơ trung cấp 1,7.5,2
GE202A,Tiếng Anh sơ trung cấp 2,6.7,2
GE203,Kỹ năng giao tiếp tiếng Anh 1,7.5,2
GE204,Kỹ năng giao tiếp tiếng Anh 2,7.1,2
GF101,Tiếng Pháp 1,5.0,2
GF102,Tiếng Pháp 2,5.0,2
GJ101,Tiếng Nhật 1,3.8,2
IM201,Kỹ năng soạn thảo VB (MS office),5.5,3
IP401,Thực tập ngành Khoa học máy tính,8.5,2
IS314,Hệ thống thông tin,6.1,3
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",6.6,3
MA103,Số và cấu trúc đại số,5.0,2
MA104,Số và cấu trúc đại số,-1.0,3
ML111,Triết học Mác – Lênin,7.3,2
ML112,Kinh tế chính trị và CNXH khoa học,5.8,3
ML202,Tư tưởng Hồ Chí Minh,7.6,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,8.0,3
NA151,Khoa học môi trường,7.2,2
PE304,Tiếng Anh trong tin học 1,8.1,2
PE305,Tiếng Anh trong tin học 2,7.7,2
PG100,Giáo dục thể chất,6.2,4
PG121,Giáo dục quốc phòng,6.5,4
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,9.3,3
SH131,Pháp luật đại cương,5.9,2
VL101,Tiếng Việt thực hành,6.5,2
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,6.0,3
AD215,Ứng dụng PowerPoint,5.5,3
CF212,Cấu trúc dữ liệu,5.5,3
CF301,Ngôn ngữ hình thức và Otomat,5.9,3
CS110,Kỹ thuật số,5.5,2
CS212,Kiến trúc máy tính,5.0,3
CS223,Lập trình Java,7.5,3
CS315,Nguyên lý hệ điều hành,8.0,3
IS222,Cơ sở dữ liệu,6.0,3
IS322,Hệ quản trị cơ sở dữ liệu,5.5,3
IS332,Phân tích thiết kế hướng đối tượng,7.4,3
IS383,Hệ thống thông tin nâng cao,8.5,2
IS484,CĐTN: Cơ sở dữ liệu,0.0,6
MA110,Giải tích 1,6.0,3
MA111,Giải tích 2,4.5,3
MA120,Đại số tuyến tính,5.7,3
MA231,Xác suất thống kê ứng dụng,6.4,4
MI201,Toán rời rạc,4.3,3
MI312,Đồ họa,6.3,2
MI321,Trí tuệ nhân tạo,5.0,3
NW212,Mạng máy tính,6.3,2
SE302,Công nghệ phần mềm,9.2,2
SE380,Project,7.1,3
SE422,Quản lý dự án phần mềm,7.2,3
SE487,CĐTN: Phát triển phần mềm,0.0,6
SM201,Phương pháp luận nghiên cứu khoa học,7.1,3
