Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.9,2
CS121,Ngôn ngữ lập trình,2.2,3
CS122,Lập trình hướng đối tượng,2.8,3
EC102,Nhập môn kinh tế học,6.1,2
GE101,Tiếng Anh sơ cấp 1,7.9,2
GE102,Tiếng Anh sơ cấp 2,7.3,2
GE103,Tiếng Anh sơ cấp 3,7.3,2
GE201,Tiếng Anh sơ trung cấp 1,7.0,2
GE202,Tiếng Anh sơ trung cấp 2,6.7,2
GE205,Tiếng Anh sơ trung cấp 3,-1.0,2
GJ101,Tiếng Nhật 1,5.8,2
GJ102,Tiếng Nhật 2,-1.0,2
IM001,Kỹ năng CNTT cơ bản,5.0,0
MA101,"Logic, suy luận toán học và kỹ thuật đếm",1.8,3
MA103,Số và cấu trúc đại số,-1.0,2
MA104,Số và cấu trúc đại số,-1.0,3
ML111,Triết học Mác – Lênin,6.6,2
ML112,Kinh tế chính trị và CNXH khoa học,6.7,3
ML113,Triết học Mác - Lênin,2.7,3
ML114,Kinh tế chính trị Mác - Lênin,-1.0,2
ML115,Chủ nghĩa xã hội khoa học,-1.0,2
ML202,Tư tưởng Hồ Chí Minh,6.8,2
ML204,Lịch sử Đảng,7.6,2
NA151,Khoa học môi trường,6.2,2
PG102,GDTC: Thể dục cổ truyền cơ bản,-1.0,1
PG106,GDTC: Bóng bàn cơ bản,-1.0,1
PG110,GDTC: Bơi cơ bản,7.2,1
PG113,GDTC: Bóng rổ cơ bản,-1.0,1
PG118,GDTC: Thể dục cơ bản,3.0,1
PG122,GDQP: Đường lối quân sự của Đảng,-1.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,-1.0,1
PG124,GDQP: Quân sự chung,5.6,1
PG125,GDQP: Kỹ thuật bắn súng,5.6,1
SH131,Pháp luật đại cương,5.0,2
VL101,Tiếng Việt thực hành,5.0,2
AD206,Ẩm thực Việt Nam,8.5,3
AD213,Hát – Nhạc,8.0,3
AD214,Nâng cao chất lượng giọng hát,-1.0,3
AD241,Dẫn chương trình (MC),8.7,3
AD243,Hội họa cơ bản,10.0,3
AD250,Dinh dưỡng và tiết chế,5.7,3
AD314,Nhảy hiện đại,7.6,4
CS223,Lập trình Java,1.2,3
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,1.7,3
MI312,Đồ họa,1.2,2
SM201,Phương pháp luận nghiên cứu khoa học,-1.0,3
