Mã HP,Tên HP,Điểm,Số TC
CS100A,Nhập môn khoa học máy tính,6.6,2
CS121,Ngôn ngữ lập trình,7.0,3
CS122,Lập trình hướng đối tượng,5.0,3
CS212A,Kiến trúc máy tính 1,8.0,2
CS311A,Hợp ngữ,4.0,2
EC102,Nhập môn kinh tế học,3.8,2
GE100,Tiếng Anh cho người mới bắt đầu,6.7,2
GE101A,Tiếng Anh sơ cấp 1,6.7,2
GE102A,Tiếng Anh sơ cấp 2,5.1,2
GE201A,Tiếng Anh sơ trung cấp 1,5.4,2
GE202A,Tiếng Anh sơ trung cấp 2,6.4,2
GF101,Tiếng Pháp 1,9.0,2
GF102,Tiếng Pháp 2,9.1,2
GZ101,Tiếng Trung 1,0.0,2
MA100A,Toán 1,4.0,2
MA110A,Giải tích 1A,0.0,2
MA111A,Giải tích 2A,1.8,2
MA120A,Đại số tuyến tính 1,0.0,2
ML111,Triết học Mác – Lênin,6.6,2
ML112,Kinh tế chính trị và CNXH khoa học,5.3,3
ML202,Tư tưởng Hồ Chí Minh,5.5,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,8.5,3
NA151,Khoa học môi trường,5.0,2
NW322A,Lập trình mạng,0.0,4
PG100,Giáo dục thể chất,6.5,4
PG121,Giáo dục quốc phòng,0.0,4
SH131,Pháp luật đại cương,6.0,2
CF212A,Cấu trúc dữ liệu 1,0.0,2
CS110,Kỹ thuật số,6.0,2
CS223,Lập trình Java,1.2,3
CS315,Nguyên lý hệ điều hành,3.0,3
IS222,Cơ sở dữ liệu,0.9,3
MA231,Xác suất thống kê ứng dụng,2.8,4
MI201,Toán rời rạc,1.0,3
MI312,Đồ họa,1.0,2
MI414,Giao diện người máy,7.0,2
NW212,Mạng máy tính,5.5,2
PE201,Tiếng Anh trong tin học 1A,7.2,2
