Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,4.6,2
CS121,Ngôn ngữ lập trình,0.0,3
GE111,Tiếng Anh sơ cấp 1,10.0,2
GE112,Tiếng Anh sơ cấp 2,10.0,2
GE121,Tiếng Anh sơ trung cấp 1,8.6,2
GE222,Tiếng Anh sơ trung cấp 2,-1.0,2
GF101,Tiếng Pháp 1,-1.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",10.0,3
ML113,Triết học Mác - Lênin,7.5,3
ML114,Kinh tế chính trị Mác - Lênin,7.5,2
PG118,GDTC: Thể dục cơ bản,6.5,1
PG121,Giáo dục quốc phòng,6.9,4
SH131,Pháp luật đại cương,-1.0,2
VL101,Tiếng Việt thực hành,7.0,2
CS110,Kỹ thuật số,6.3,2
MA120,Đại số tuyến tính,2.2,3
