Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.6,2
CS102,Công dân số,8.0,2
CS121,Ngôn ngữ lập trình,5.1,3
CS122,Lập trình hướng đối tượng,5.7,3
CS212,Kiến trúc máy tính,7.9,3
EC102,Nhập môn kinh tế học,0.0,2
GE111,Tiếng Anh sơ cấp 1,4.2,2
GE112,Tiếng Anh sơ cấp 2,4.1,2
GE121,Tiếng Anh sơ trung cấp 1,4.0,2
GF101,Tiếng Pháp 1,6.6,2
GF102,Tiếng Pháp 2,0.0,2
IS222,Cơ sở dữ liệu,4.3,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",4.3,3
MA110,Giải tích 1,3.4,3
MA120,Đại số tuyến tính,5.3,3
MA239,Xác suất thống kê,0.0,4
MI201,Toán rời rạc,5.0,3
ML113,Triết học Mác - Lênin,9.6,3
ML114,Kinh tế chính trị Mác - Lênin,7.8,2
ML115,Chủ nghĩa xã hội khoa học,8.7,2
ML202,Tư tưởng Hồ Chí Minh,0.0,2
ML204,Lịch sử Đảng,8.8,2
NA151,Khoa học môi trường,8.3,2
NW212,Mạng máy tính,0.0,2
PG113,GDTC: Bóng rổ cơ bản,0.0,1
PG115,GDTC: Bóng chuyền cơ bản,6.0,1
PG118,GDTC: Thể dục cơ bản,10.0,1
PG120,Thể dục cơ bản nâng cao,10.0,1
SH131,Pháp luật đại cương,8.2,2
VL101,Tiếng Việt thực hành,5.6,2
