Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,7.1,3
CS100,Tin đại cương,8.8,2
CS102,Công dân số,8.5,2
CS110,Kỹ thuật số,6.2,2
CS121,Ngôn ngữ lập trình,9.7,3
CS122,Lập trình hướng đối tượng,10.0,3
CS212,Kiến trúc máy tính,5.1,3
EC102,Nhập môn kinh tế học,9.2,2
GE101,Tiếng Anh sơ cấp 1,7.6,2
GE102,Tiếng Anh sơ cấp 2,7.3,2
GE103,Tiếng Anh sơ cấp 3,6.3,2
GE201,Tiếng Anh sơ trung cấp 1,6.7,2
GE202,Tiếng Anh sơ trung cấp 2,6.3,2
GE205,Tiếng Anh sơ trung cấp 3,6.4,2
GE231,Tiếng Anh trung cấp 1,6.0,2
GE232,Tiếng Anh trung cấp 2,0.0,2
GF101,Tiếng Pháp 1,5.7,2
IS222,Cơ sở dữ liệu,6.1,3
IT320,Phát triển ứng dụng với Python,4.8,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",9.3,3
MA110,Giải tích 1,0.0,3
MA111,Giải tích 2,0.0,3
MA120,Đại số tuyến tính,6.0,3
MA239,Xác suất thống kê,4.6,4
MI201,Toán rời rạc,4.7,3
ML113,Triết học Mác - Lênin,9.2,3
ML114,Kinh tế chính trị Mác - Lênin,9.3,2
ML115,Chủ nghĩa xã hội khoa học,7.6,2
ML202,Tư tưởng Hồ Chí Minh,8.9,2
ML204,Lịch sử Đảng,7.6,2
NA151,Khoa học môi trường,7.2,2
SH131,Pháp luật đại cương,9.7,2
VL101,Tiếng Việt thực hành,8.1,2
AD213,Hát – Nhạc,8.5,3
AD250,Dinh dưỡng và tiết chế,0.0,3
AI130,Nhập môn trí tuệ nhân tạo,4.7,3
AI220,Các công cụ lập trình trí tuệ nhân tạo,4.8,3
CF211,Phân tích và thiết kế thuật toán,10.0,2
CS320,Học máy,0.0,3
CS321,Nhập môn khoa học dữ liệu,7.5,2
IS314,Hệ thống thông tin,0.0,3
IS326,Khai phá dữ liệu,0.0,3
IS330,Dữ liệu lớn,8.1,2
MI302,Tối ưu hóa,-1.0,2
