Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,8.0,3
CS100,Tin đại cương,9.7,2
CS102,Công dân số,0.0,2
CS121,Ngôn ngữ lập trình,7.2,3
CS122,Lập trình hướng đối tượng,10.0,3
CS212,Kiến trúc máy tính,8.6,3
EC102,Nhập môn kinh tế học,8.7,2
GE101,Tiếng Anh sơ cấp 1,7.4,2
GE102,Tiếng Anh sơ cấp 2,6.7,2
GE103,Tiếng Anh sơ cấp 3,4.7,2
GE121,Tiếng Anh sơ trung cấp 1,4.9,2
GE222,Tiếng Anh sơ trung cấp 2,5.6,2
GE231,Tiếng Anh trung cấp 1,5.2,2
GF101,Tiếng Pháp 1,5.8,2
GF102,Tiếng Pháp 2,7.9,2
IS222,Cơ sở dữ liệu,0.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",0.0,3
MA239,Xác suất thống kê,3.4,4
ML113,Triết học Mác - Lênin,9.6,3
ML114,Kinh tế chính trị Mác - Lênin,9.1,2
ML115,Chủ nghĩa xã hội khoa học,8.4,2
ML202,Tư tưởng Hồ Chí Minh,8.2,2
ML204,Lịch sử Đảng,7.0,2
NA151,Khoa học môi trường,9.0,2
SH131,Pháp luật đại cương,8.5,2
VL101,Tiếng Việt thực hành,8.0,2
AD216,Kỹ năng sống,10.0,3
AD218,Hát - Nhạc,0.0,4
AD241,Dẫn chương trình (MC),9.5,3
AD250,Dinh dưỡng và tiết chế,7.4,3
AI220,Các công cụ lập trình trí tuệ nhân tạo,7.3,3
CF211,Phân tích và thiết kế thuật toán,6.1,2
CS320,Học máy,0.0,3
IS326,Khai phá dữ liệu,0.0,3
MI302,Tối ưu hóa,0.0,2
