Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.8,2
CS102,Công dân số,5.2,2
CS121,Ngôn ngữ lập trình,3.7,3
CS122,Lập trình hướng đối tượng,0.0,3
EC102,Nhập môn kinh tế học,6.2,2
GE101,Tiếng Anh sơ cấp 1,7.7,2
GE102,Tiếng Anh sơ cấp 2,6.1,2
GE103,Tiếng Anh sơ cấp 3,5.8,2
GE201,Tiếng Anh sơ trung cấp 1,5.3,2
GE202,Tiếng Anh sơ trung cấp 2,5.3,2
GE205,Tiếng Anh sơ trung cấp 3,4.8,2
GE231,Tiếng Anh trung cấp 1,0.0,2
GZ101,Tiếng Trung 1,0.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.1,3
MA104,Số và cấu trúc đại số,0.0,3
MA239,Xác suất thống kê,-1.0,4
ML113,Triết học Mác - Lênin,7.4,3
ML114,Kinh tế chính trị Mác - Lênin,6.7,2
ML115,Chủ nghĩa xã hội khoa học,8.4,2
ML202,Tư tưởng Hồ Chí Minh,7.5,2
ML204,Lịch sử Đảng,6.5,2
NA151,Khoa học môi trường,8.1,2
PG100,Giáo dục thể chất,6.5,4
PG121,Giáo dục quốc phòng,6.9,4
SH131,Pháp luật đại cương,7.8,2
VL101,Tiếng Việt thực hành,6.8,2
CS110,Kỹ thuật số,7.8,2
CS212,Kiến trúc máy tính,4.4,3
CS315,Nguyên lý hệ điều hành,6.0,3
IS222,Cơ sở dữ liệu,4.0,3
MA110,Giải tích 1,2.6,3
MA111,Giải tích 2,-1.0,3
MA120,Đại số tuyến tính,5.4,3
