Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.8,2
CS110,Kỹ thuật số,-1.0,2
CS121,Ngôn ngữ lập trình,4.5,3
CS122,Lập trình hướng đối tượng,-1.0,3
CS212,Kiến trúc máy tính,-1.0,3
EC102,Nhập môn kinh tế học,4.0,2
GE101,Tiếng Anh sơ cấp 1,5.8,2
GE102,Tiếng Anh sơ cấp 2,-1.0,2
GJ101,Tiếng Nhật 1,-1.0,2
IS222,Cơ sở dữ liệu,-1.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.7,3
MA110,Giải tích 1,2.3,3
MA120,Đại số tuyến tính,7.5,3
MA231,Xác suất thống kê ứng dụng,-1.0,4
ML113,Triết học Mác - Lênin,9.6,3
ML114,Kinh tế chính trị Mác - Lênin,7.8,2
ML115,Chủ nghĩa xã hội khoa học,8.1,2
ML202,Tư tưởng Hồ Chí Minh,2.7,2
ML204,Lịch sử Đảng,3.1,2
NA151,Khoa học môi trường,8.2,2
PG115,GDTC: Bóng chuyền cơ bản,8.0,1
PG118,GDTC: Thể dục cơ bản,1.5,1
PG122,GDQP: Đường lối quân sự của Đảng,5.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,6.0,1
PG124,GDQP: Quân sự chung,7.0,1
PG125,GDQP: Kỹ thuật bắn súng,-1.0,1
SH131,Pháp luật đại cương,7.0,2
VL101,Tiếng Việt thực hành,-1.0,2
