Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.4,2
CS121,Ngôn ngữ lập trình,5.6,3
CS122,Lập trình hướng đối tượng,-1.0,3
EC102,Nhập môn kinh tế học,-1.0,2
GE100,Tiếng Anh cho người mới bắt đầu,7.1,2
GE101A,Tiếng Anh sơ cấp 1,5.7,2
GE102A,Tiếng Anh sơ cấp 2,4.4,2
GE201A,Tiếng Anh sơ trung cấp 1,-1.0,2
GJ101,Tiếng Nhật 1,2.6,2
GJ102,Tiếng Nhật 2,-1.0,2
GZ101,Tiếng Trung 1,-1.0,2
IM001,Kỹ năng CNTT cơ bản,2.6,0
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",-1.0,3
MA103,Số và cấu trúc đại số,6.1,2
ML111,Triết học Mác – Lênin,5.1,2
ML112,Kinh tế chính trị và CNXH khoa học,4.7,3
ML202,Tư tưởng Hồ Chí Minh,7.2,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,-1.0,3
NA151,Khoa học môi trường,6.2,2
PG102,GDTC: Thể dục cổ truyền cơ bản,-1.0,1
PG106,GDTC: Bóng bàn cơ bản,-1.0,1
PG110,GDTC: Bơi cơ bản,-1.0,1
PG118,GDTC: Thể dục cơ bản,7.9,1
PG121,Giáo dục quốc phòng,5.3,4
SH131,Pháp luật đại cương,5.1,2
VL101,Tiếng Việt thực hành,6.3,2
CS110,Kỹ thuật số,-1.0,2
CS212,Kiến trúc máy tính,-1.0,3
ET220,Lý thuyết mạch,-1.0,3
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,5.0,3
MA231,Xác suất thống kê ứng dụng,-1.0,4
MI201,Toán rời rạc,-1.0,3
