Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.0,2
CS121,Ngôn ngữ lập trình,7.9,3
CS122,Lập trình hướng đối tượng,0.0,3
EC101,Kinh tế học đại cương,6.8,3
GE100,Tiếng Anh cho người mới bắt đầu,5.0,2
GE101A,Tiếng Anh sơ cấp 1,5.6,2
GE102A,Tiếng Anh sơ cấp 2,5.7,2
GE201A,Tiếng Anh sơ trung cấp 1,3.4,2
GE202A,Tiếng Anh sơ trung cấp 2,-1.0,2
GI101,Tiếng Ý 1,5.0,2
GI102,Tiếng Ý 2,0.0,2
GJ101,Tiếng Nhật 1,-1.0,2
MA102,Toán cơ sở,-1.0,3
ML111,Triết học Mác – Lênin,6.0,2
ML112,Kinh tế chính trị và CNXH khoa học,8.0,3
ML202,Tư tưởng Hồ Chí Minh,7.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,7.0,3
NA151,Khoa học môi trường,6.3,2
PG101,GDTC: Lý thuyết,9.0,1
PG106,GDTC: Bóng bàn cơ bản,6.5,1
PG107,GDTC: Bóng bàn nâng cao,7.0,1
PG113,GDTC: Bóng rổ cơ bản,-1.0,1
PG121,Giáo dục quốc phòng,6.6,4
SH131,Pháp luật đại cương,7.4,2
VL101,Tiếng Việt thực hành,6.0,2
AD211,Văn hóa Hà Nội,6.0,2
CF212,Cấu trúc dữ liệu,0.0,3
CS110,Kỹ thuật số,0.0,2
CS224,Lập trình .Net,0.0,3
CS324,Kỹ thuật lập trình,0.0,2
IS222,Cơ sở dữ liệu,3.5,3
IS332,Phân tích thiết kế hướng đối tượng,4.0,3
MA120,Đại số tuyến tính,-1.0,3
MA231,Xác suất thống kê ứng dụng,5.4,4
MI312,Đồ họa,0.0,2
PE201,Tiếng Anh trong tin học 1A,-1.0,2
SE302,Công nghệ phần mềm,0.0,2
