Mã HP,Tên HP,Điểm,Số TC
CS100A,Nhập môn khoa học máy tính,6.7,2
CS121,Ngôn ngữ lập trình,6.5,3
CS212A,Kiến trúc máy tính 1,0.0,2
CS311A,Hợp ngữ,0.0,2
GE101A,Tiếng Anh sơ cấp 1,7.4,2
GE102A,Tiếng Anh sơ cấp 2,6.0,2
GE201A,Tiếng Anh sơ trung cấp 1,6.1,2
MA100A,Toán 1,1.5,2
MA110A,Giải tích 1A,1.0,2
MA120A,Đại số tuyến tính 1,0.6,2
ML111,Triết học Mác – Lênin,3.0,2
ML112B,Chủ nghĩa xã hội khoa học,5.0,2
NA151,Khoa học môi trường,5.0,2
PG104,GDTC: Cầu lông cơ bản,-1.0,1
PG121,Giáo dục quốc phòng,0.0,4
SH131,Pháp luật đại cương,6.5,2
CS110,Kỹ thuật số,8.0,2
MI201,Toán rời rạc,3.0,3
