Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.6,2
CS102,Công dân số,8.0,2
CS121,Ngôn ngữ lập trình,8.1,3
CS122,Lập trình hướng đối tượng,7.7,3
EC102,Nhập môn kinh tế học,8.4,2
GE101,Tiếng Anh sơ cấp 1,6.8,2
GE102,Tiếng Anh sơ cấp 2,6.3,2
GE103,Tiếng Anh sơ cấp 3,5.1,2
GE201,Tiếng Anh sơ trung cấp 1,5.8,2
GE202,Tiếng Anh sơ trung cấp 2,5.9,2
GE205,Tiếng Anh sơ trung cấp 3,5.2,2
GE231,Tiếng Anh trung cấp 1,6.2,2
GE232,Tiếng Anh trung cấp 2,0.0,2
GJ101,Tiếng Nhật 1,9.4,2
GJ102,Tiếng Nhật 2,8.8,2
GZ101,Tiếng Trung 1,8.0,2
IS317,Hạ tầng công nghệ thông tin,8.6,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",8.2,3
MA104,Số và cấu trúc đại số,5.7,3
MA239,Xác suất thống kê,5.5,4
MI322,Trí tuệ nhân tạo và công nghệ tri thức,8.2,3
ML113,Triết học Mác - Lênin,9.9,3
ML114,Kinh tế chính trị Mác - Lênin,9.8,2
ML115,Chủ nghĩa xã hội khoa học,9.1,2
ML202,Tư tưởng Hồ Chí Minh,8.0,2
ML204,Lịch sử Đảng,8.5,2
NA151,Khoa học môi trường,9.4,2
PG100,Giáo dục thể chất,5.8,4
PG121,Giáo dục quốc phòng,8.5,4
SH131,Pháp luật đại cương,9.0,2
VL101,Tiếng Việt thực hành,7.9,2
AD206,Ẩm thực Việt Nam,0.0,3
AD216,Kỹ năng sống,9.8,3
CF212,Cấu trúc dữ liệu,9.4,3
CS110,Kỹ thuật số,10.0,2
CS212,Kiến trúc máy tính,6.8,3
CS315,Nguyên lý hệ điều hành,6.5,3
IS222,Cơ sở dữ liệu,6.9,3
IS314,Hệ thống thông tin,8.5,3
IS322,Hệ quản trị cơ sở dữ liệu,5.0,3
IS326,Khai phá dữ liệu,0.0,3
IS327,Kho dữ liệu,0.0,3
IS332,Phân tích thiết kế hướng đối tượng,8.0,3
IS334,Quản lý dự án hệ thống thông tin,8.3,3
MA110,Giải tích 1,7.9,3
MA111,Giải tích 2,7.5,3
MA120,Đại số tuyến tính,7.6,3
MI201,Toán rời rạc,8.5,3
NW212,Mạng máy tính,4.9,2
SE302,Công nghệ phần mềm,0.0,2
