Mã HP,Tên HP,Điểm,Số TC
CS100A,Nhập môn khoa học máy tính,5.0,2
CS121,Ngôn ngữ lập trình,5.9,3
CS122,Lập trình hướng đối tượng,5.0,3
EC101,Kinh tế học đại cương,5.4,3
FN201A,Lý thuyết tài chính tiền tệ,5.5,2
GE100,Tiếng Anh cho người mới bắt đầu,6.6,2
GE101A,Tiếng Anh sơ cấp 1,5.0,2
GE102A,Tiếng Anh sơ cấp 2,5.0,2
GE201A,Tiếng Anh sơ trung cấp 1,5.0,2
GJ101,Tiếng Nhật 1,6.1,2
GJ102,Tiếng Nhật 2,5.4,2
IS101,Tin văn phòng,6.1,3
MA100A,Toán 1,5.0,2
ML111,Triết học Mác – Lênin,6.4,2
ML112,Kinh tế chính trị và CNXH khoa học,4.3,3
ML202,Tư tưởng Hồ Chí Minh,7.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,6.5,3
NA151,Khoa học môi trường,5.0,2
PG100,Giáo dục thể chất,6.5,4
PG121,Giáo dục quốc phòng,6.4,4
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,6.2,3
SH131,Pháp luật đại cương,5.0,2
AC201,Nguyên lý kế toán,5.0,3
AC210,Kế toán doanh nghiệp,3.4,3
AC321,Kế toán ngân hàng 1,5.0,2
BA101,Quản trị học,5.6,2
BA313,Quản trị chiến lược,6.3,3
BK201,Ngân hàng thương mại 1,5.0,3
CS110,Kỹ thuật số,8.3,2
CS223,Lập trình Java,5.2,3
CS315,Nguyên lý hệ điều hành,4.0,3
EC202,Kinh tế vi mô,5.3,2
EC203,Kinh tế vĩ mô,5.2,2
FN211D,Nhập môn tài chính doanh nghiệp,6.2,2
FN221,Tài chính công,7.9,2
IS201,Tin quản lý Access,9.0,3
IS222,Cơ sở dữ liệu,5.0,3
IS322,Hệ quản trị cơ sở dữ liệu,5.0,3
IS332,Phân tích thiết kế hướng đối tượng,6.5,3
IS333,Phân tích thiết kế hệ thống thông tin,1.7,2
IS487,CĐTN: Hệ thống thông tin quản lý,7.5,6
MA110A,Giải tích 1A,5.9,2
MA111A,Giải tích 2A,0.0,2
MA142,"Đại số tuyến tính, giải tích và ứng dụng trong kinh tế",5.0,4
MA212,Phương trình vi phân,5.0,2
MA222,Đại số đại cương,0.0,2
MA231,Xác suất thống kê ứng dụng,3.6,4
MI312,Đồ họa,7.0,2
MK201,Nguyên lý marketing,5.6,2
MK311,Quản trị Marketing,9.3,3
NW212,Mạng máy tính,0.0,2
PE201,Tiếng Anh trong tin học 1A,5.5,2
PE302,Tiếng Anh trong tin học 1B,5.0,2
PE303,Tiếng Anh trong tin học 2A,5.0,2
PE404,Tiếng Anh trong tin học 2B,3.9,2
SE302,Công nghệ phần mềm,6.0,2
SM201,Phương pháp luận nghiên cứu khoa học,5.0,3
