Mã HP,Tên HP,Điểm,Số TC
CF212A,Cấu trúc dữ liệu 1,0.0,2
CF212B,Cấu trúc dữ liệu 2,0.0,2
CF302A,Otomat,7.5,2
CF302B,Chương trình dịch,6.0,2
CS100A,Nhập môn khoa học máy tính,8.2,2
CS121,Ngôn ngữ lập trình,9.3,3
CS122,Lập trình hướng đối tượng,5.3,3
CS212A,Kiến trúc máy tính 1,9.0,2
EC101,Kinh tế học đại cương,0.0,3
GE100,Tiếng Anh cho người mới bắt đầu,9.6,2
GE101A,Tiếng Anh sơ cấp 1,9.2,2
GE102A,Tiếng Anh sơ cấp 2,9.3,2
GE201A,Tiếng Anh sơ trung cấp 1,8.5,2
GE202A,Tiếng Anh sơ trung cấp 2,6.5,2
GJ101,Tiếng Nhật 1,7.3,2
GJ102,Tiếng Nhật 2,8.1,2
MA100A,Toán 1,8.5,2
MA110A,Giải tích 1A,1.5,2
MA111A,Giải tích 2A,1.0,2
MA120A,Đại số tuyến tính 1,4.0,2
MA120B,Đại số tuyến tính 2,0.0,2
MI311A,Lý thuyết thông tin và mã hoá,8.0,2
MI321A,Trí tuệ nhân tạo,0.0,2
ML111,Triết học Mác – Lênin,5.0,2
ML112,Kinh tế chính trị và CNXH khoa học,6.0,3
ML202,Tư tưởng Hồ Chí Minh,6.5,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,6.9,3
NA151,Khoa học môi trường,7.0,2
PG101,GDTC: Lý thuyết,2.0,1
PG102,GDTC: Thể dục cổ truyền cơ bản,7.0,1
PG104,GDTC: Cầu lông cơ bản,4.5,1
PG106,GDTC: Bóng bàn cơ bản,7.5,1
PG121,Giáo dục quốc phòng,5.8,4
CF201,Lý thuyết thuật toán,4.0,3
CF303,Hệ thống TEX,9.5,2
CS312,Lập trình hệ thống,7.4,3
IS222,Cơ sở dữ liệu,1.8,3
MA212,Phương trình vi phân,0.0,2
MA222,Đại số đại cương,0.0,2
MA231,Xác suất thống kê ứng dụng,0.0,4
MA313,Hàm biến phức,0.0,2
MI201,Toán rời rạc,7.2,3
MI331,Hệ thống hỗ trợ tính toán,8.0,2
MI425,Chuyên đề cơ sở dữ liệu và trí tuệ nhân tạo 1,6.5,4
MI426,Chuyên đề cơ sở dữ liệu và trí tuệ nhân tạo 2,8.0,3
MI489,KLTN: Toán ứng dụng,9.6,6
NW212,Mạng máy tính,0.0,2
PE201,Tiếng Anh trong tin học 1A,7.9,2
PE302,Tiếng Anh trong tin học 1B,6.8,2
