Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,7.0,3
CS100,Tin đại cương,9.0,2
CS102,Công dân số,6.8,2
CS121,Ngôn ngữ lập trình,10.0,3
CS122,Lập trình hướng đối tượng,10.0,3
CS212,Kiến trúc máy tính,0.0,3
EC102,Nhập môn kinh tế học,9.0,2
GE101,Tiếng Anh sơ cấp 1,7.3,2
GE102,Tiếng Anh sơ cấp 2,6.2,2
GE103,Tiếng Anh sơ cấp 3,6.8,2
GE201,Tiếng Anh sơ trung cấp 1,6.8,2
GE202,Tiếng Anh sơ trung cấp 2,5.6,2
GE205,Tiếng Anh sơ trung cấp 3,5.8,2
GE231,Tiếng Anh trung cấp 1,6.3,2
GE232,Tiếng Anh trung cấp 2,0.0,2
GF101,Tiếng Pháp 1,7.9,2
GF102,Tiếng Pháp 2,7.4,2
IS222,Cơ sở dữ liệu,7.2,3
IT320,Phát triển ứng dụng với Python,0.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.6,3
MA110,Giải tích 1,4.0,3
MA120,Đại số tuyến tính,7.8,3
MA239,Xác suất thống kê,5.7,4
MI201,Toán rời rạc,7.1,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,0.0,3
ML113,Triết học Mác - Lênin,8.6,3
ML114,Kinh tế chính trị Mác - Lênin,8.8,2
ML115,Chủ nghĩa xã hội khoa học,8.6,2
ML202,Tư tưởng Hồ Chí Minh,8.7,2
ML204,Lịch sử Đảng,8.8,2
NA151,Khoa học môi trường,8.6,2
NW212,Mạng máy tính,0.0,2
SH131,Pháp luật đại cương,8.4,2
VL101,Tiếng Việt thực hành,7.8,2
AD216,Kỹ năng sống,9.5,3
AD314,Nhảy hiện đại,8.5,4
AI130,Nhập môn trí tuệ nhân tạo,6.7,3
AI220,Các công cụ lập trình trí tuệ nhân tạo,9.0,3
AI310,Học sâu,8.0,3
CF211,Phân tích và thiết kế thuật toán,10.0,2
CS320,Học máy,5.9,3
CS321,Nhập môn khoa học dữ liệu,7.2,2
IS326,Khai phá dữ liệu,0.0,3
IS330,Dữ liệu lớn,7.0,2
MA238,Thống kê nâng cao,6.9,3
MI302,Tối ưu hóa,-1.0,2
