Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,1.8,2
CS121,Ngôn ngữ lập trình,0.0,3
CS122,Lập trình hướng đối tượng,0.0,3
EC102,Nhập môn kinh tế học,4.7,2
GE111,Tiếng Anh sơ cấp 1,-1.0,2
GE112,Tiếng Anh sơ cấp 2,-1.0,2
GJ101,Tiếng Nhật 1,2.7,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",-1.0,3
ML113,Triết học Mác - Lênin,7.4,3
ML114,Kinh tế chính trị Mác - Lênin,5.5,2
ML115,Chủ nghĩa xã hội khoa học,7.9,2
ML202,Tư tưởng Hồ Chí Minh,0.0,2
ML204,Lịch sử Đảng,4.7,2
NA151,Khoa học môi trường,6.9,2
PG110,GDTC: Bơi cơ bản,10.0,1
PG121,Giáo dục quốc phòng,6.8,4
SH131,Pháp luật đại cương,6.6,2
VL101,Tiếng Việt thực hành,6.3,2
CS110,Kỹ thuật số,4.9,2
CS212,Kiến trúc máy tính,2.1,3
CS315,Nguyên lý hệ điều hành,-1.0,3
IS222,Cơ sở dữ liệu,-1.0,3
SM201,Phương pháp luận nghiên cứu khoa học,8.2,3
