Mã HP,Tên HP,Điểm,Số TC
BA102,Quản trị học đại cương,4.0,3
CS100,Tin đại cương,6.4,2
CS101,Công dân số,9.1,2
CS121,Ngôn ngữ lập trình,5.4,3
CS122,Lập trình hướng đối tượng,1.2,3
EC102,Nhập môn kinh tế học,5.3,2
EC204,Kinh tế vi mô,4.2,3
EC205,Kinh tế vĩ mô,3.8,3
EC316,Kinh tế quốc tế,4.4,3
FN201,Tài chính tiền tệ căn bản,4.5,3
GE101,Tiếng Anh sơ cấp 1,8.2,2
GE102,Tiếng Anh sơ cấp 2,8.1,2
GE103,Tiếng Anh sơ cấp 3,7.2,2
GE201,Tiếng Anh sơ trung cấp 1,6.9,2
GE202,Tiếng Anh sơ trung cấp 2,7.3,2
GE205,Tiếng Anh sơ trung cấp 3,6.2,2
GE231,Tiếng Anh trung cấp 1,2.6,2
GE301,Tiếng Anh trung cấp 1,-1.0,2
GZ101,Tiếng Trung 1,5.9,2
GZ102,Tiếng Trung 2,1.4,2
IS330,Dữ liệu lớn,1.2,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.0,3
MA104,Số và cấu trúc đại số,4.5,3
ML113,Triết học Mác - Lênin,3.2,3
ML115,Chủ nghĩa xã hội khoa học,9.2,2
NA151,Khoa học môi trường,5.3,2
PG102,GDTC: Thể dục cổ truyền cơ bản,-1.0,1
PG115,GDTC: Bóng chuyền cơ bản,1.5,1
PG118,GDTC: Thể dục cơ bản,2.1,1
PG121,Giáo dục quốc phòng,5.8,4
SH131,Pháp luật đại cương,4.8,2
AD241,Dẫn chương trình (MC),9.5,3
IS222,Cơ sở dữ liệu,1.2,3
MA110,Giải tích 1,5.5,3
MA111,Giải tích 2,-1.0,3
MA120,Đại số tuyến tính,2.0,3
MA231,Xác suất thống kê ứng dụng,-1.0,4
MI201,Toán rời rạc,3.8,3
