Mã HP,Tên HP,Điểm,Số TC
CF320,Tín hiệu và hệ thống,9.7,3
CS100,Tin đại cương,7.3,2
CS102,Công dân số,4.6,2
CS121,Ngôn ngữ lập trình,3.0,3
CS122,Lập trình hướng đối tượng,6.9,3
EC102,Nhập môn kinh tế học,9.7,2
GE101,Tiếng Anh sơ cấp 1,5.8,2
GE102,Tiếng Anh sơ cấp 2,4.1,2
GE103,Tiếng Anh sơ cấp 3,7.1,2
GE201,Tiếng Anh sơ trung cấp 1,6.7,2
GE202,Tiếng Anh sơ trung cấp 2,7.4,2
GE222,Tiếng Anh sơ trung cấp 2,1.7,2
GK101,Tiếng Hàn 1,8.8,2
GK102,Tiếng Hàn 2,5.2,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",8.1,3
MA104,Số và cấu trúc đại số,4.9,3
ML113,Triết học Mác - Lênin,9.0,3
ML114,Kinh tế chính trị Mác - Lênin,8.8,2
ML115,Chủ nghĩa xã hội khoa học,8.9,2
ML202,Tư tưởng Hồ Chí Minh,9.1,2
ML204,Lịch sử Đảng,9.1,2
NA151,Khoa học môi trường,8.7,2
PG100,Giáo dục thể chất,6.7,4
PG121,Giáo dục quốc phòng,5.8,4
SH131,Pháp luật đại cương,8.6,2
TC300,Mô hình hóa và mô phỏng,8.0,3
TC313,Kỹ thuật truyền dẫn,7.3,3
TC316,An ninh mạng truyền thông,2.9,3
TC418,Lập trình nhúng,8.0,2
TC420,Thiết kế hệ thống mạng truyền thông,6.1,2
TC473,Quản lý mạng viễn thông,7.8,3
VL101,Tiếng Việt thực hành,6.1,2
AD216,Kỹ năng sống,9.6,3
AD240,Nhiếp ảnh cơ bản,2.4,3
CF212,Cấu trúc dữ liệu,-1.0,3
CF231,Lý thuyết thông tin và mã hóa,5.0,2
CF321,Xử lý tín hiệu số,6.9,3
CS110,Kỹ thuật số,8.8,2
CS212,Kiến trúc máy tính,6.3,3
CS315,Nguyên lý hệ điều hành,8.7,3
IP402,TT ngành Truyền thông và mạng máy tính,9.5,2
IS222,Cơ sở dữ liệu,3.3,3
MA110,Giải tích 1,7.6,3
MA111,Giải tích 2,6.1,3
MA120,Đại số tuyến tính,8.1,3
MA231,Xác suất thống kê ứng dụng,6.1,4
MI201,Toán rời rạc,8.7,3
NW212,Mạng máy tính,7.0,2
TC314,Kỹ thuật kết nối mạng,7.6,3
TC433,Quản lý dự án truyền thông và mạng máy tính,9.3,2
