Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.8,2
CS121,Ngôn ngữ lập trình,6.4,3
CS122,Lập trình hướng đối tượng,-1.0,3
GE101,Tiếng Anh sơ cấp 1,5.4,2
GE102,Tiếng Anh sơ cấp 2,6.1,2
GE103,Tiếng Anh sơ cấp 3,-1.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.0,3
MA104,Số và cấu trúc đại số,-1.0,3
ML111,Triết học Mác – Lênin,6.7,2
ML112,Kinh tế chính trị và CNXH khoa học,-1.0,3
PG118,GDTC: Thể dục cơ bản,-1.0,1
PG121,Giáo dục quốc phòng,5.9,4
SH131,Pháp luật đại cương,7.4,2
VL101,Tiếng Việt thực hành,-1.0,2
CS110,Kỹ thuật số,5.0,2
IS222,Cơ sở dữ liệu,-1.0,3
MA120,Đại số tuyến tính,4.0,3
