Mã HP,Tên HP,Điểm,Số TC
CF213,Cấu trúc dữ liệu và giải thuật,0.0,4
CS100,Tin đại cương,8.5,2
CS102,Công dân số,7.3,2
CS110,Kỹ thuật số,6.6,2
CS121,Ngôn ngữ lập trình,9.9,3
CS122,Lập trình hướng đối tượng,8.8,3
CS212,Kiến trúc máy tính,0.0,3
EC102,Nhập môn kinh tế học,7.9,2
GE111,Tiếng Anh sơ cấp 1,10.0,2
GE112,Tiếng Anh sơ cấp 2,7.8,2
GE121,Tiếng Anh sơ trung cấp 1,7.6,2
GE222,Tiếng Anh sơ trung cấp 2,7.9,2
GE231,Tiếng Anh trung cấp 1,0.0,2
GJ101,Tiếng Nhật 1,9.5,2
IS222,Cơ sở dữ liệu,9.1,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",8.5,3
MA104,Số và cấu trúc đại số,8.1,3
MA110,Giải tích 1,6.5,3
MA111,Giải tích 2,10.0,3
MA120,Đại số tuyến tính,8.7,3
MA239,Xác suất thống kê,0.0,4
MI201,Toán rời rạc,8.3,3
ML113,Triết học Mác - Lênin,9.4,3
ML114,Kinh tế chính trị Mác - Lênin,9.2,2
ML115,Chủ nghĩa xã hội khoa học,8.9,2
ML202,Tư tưởng Hồ Chí Minh,0.0,2
ML204,Lịch sử Đảng,0.0,2
PG102,GDTC: Thể dục cổ truyền cơ bản,0.0,1
PG106,GDTC: Bóng bàn cơ bản,0.0,1
PG118,GDTC: Thể dục cơ bản,7.2,1
PG120,Thể dục cơ bản nâng cao,3.8,1
SH131,Pháp luật đại cương,9.6,2
VL101,Tiếng Việt thực hành,8.4,2
