Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,8.7,2
CS121,Ngôn ngữ lập trình,-1.0,3
GE101,Tiếng Anh sơ cấp 1,6.0,2
GE102,Tiếng Anh sơ cấp 2,-1.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",-1.0,3
MA104,Số và cấu trúc đại số,-1.0,3
ML111,Triết học Mác – Lênin,5.4,2
ML112,Kinh tế chính trị và CNXH khoa học,-1.0,3
PG122,GDQP: Đường lối quân sự của Đảng,1.8,1
PG123,GDQP: Công tác quốc phòng - an ninh,3.9,1
PG124,GDQP: Quân sự chung,6.3,1
PG125,GDQP: Kỹ thuật bắn súng,6.3,1
PG141,GDTC: Bóng chuyền nâng cao 1,8.0,1
PG142,GDTC: Bóng chuyền nâng cao 2,-1.0,1
SH131,Pháp luật đại cương,-1.0,2
CS110,Kỹ thuật số,1.2,2
MA120,Đại số tuyến tính,-1.0,3
