Mã HP,Tên HP,Điểm,Số TC
CF231,Lý thuyết thông tin và mã hóa,3.5,2
CS100,Tin đại cương,7.5,2
CS102,Công dân số,5.7,2
CS121,Ngôn ngữ lập trình,7.4,3
CS122,Lập trình hướng đối tượng,5.3,3
EC102,Nhập môn kinh tế học,9.0,2
GE101,Tiếng Anh sơ cấp 1,8.3,2
GE102,Tiếng Anh sơ cấp 2,6.2,2
GE103,Tiếng Anh sơ cấp 3,6.7,2
GE201,Tiếng Anh sơ trung cấp 1,5.8,2
GE202,Tiếng Anh sơ trung cấp 2,6.3,2
GE205,Tiếng Anh sơ trung cấp 3,5.5,2
GE231,Tiếng Anh trung cấp 1,5.6,2
GE232,Tiếng Anh trung cấp 2,0.0,2
GZ101,Tiếng Trung 1,9.1,2
GZ102,Tiếng Trung 2,9.2,2
IS314,Hệ thống thông tin,8.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",8.8,3
MA104,Số và cấu trúc đại số,6.5,3
MA239,Xác suất thống kê,4.4,4
MI322,Trí tuệ nhân tạo và công nghệ tri thức,0.0,3
ML113,Triết học Mác - Lênin,9.8,3
ML114,Kinh tế chính trị Mác - Lênin,8.8,2
ML115,Chủ nghĩa xã hội khoa học,9.0,2
ML202,Tư tưởng Hồ Chí Minh,9.3,2
ML204,Lịch sử Đảng,7.9,2
NA151,Khoa học môi trường,8.4,2
PG100,Giáo dục thể chất,7.3,4
PG121,Giáo dục quốc phòng,7.4,4
SH131,Pháp luật đại cương,9.5,2
VL101,Tiếng Việt thực hành,8.7,2
AD216,Kỹ năng sống,7.7,3
AD241,Dẫn chương trình (MC),9.4,3
CF212,Cấu trúc dữ liệu,9.6,3
CS110,Kỹ thuật số,8.3,2
CS212,Kiến trúc máy tính,7.3,3
CS315,Nguyên lý hệ điều hành,5.2,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
IS222,Cơ sở dữ liệu,5.9,3
IS322,Hệ quản trị cơ sở dữ liệu,5.4,3
IS332,Phân tích thiết kế hướng đối tượng,7.4,3
IS345,An toàn thông tin,0.0,3
MA110,Giải tích 1,6.0,3
MA111,Giải tích 2,5.2,3
MA120,Đại số tuyến tính,8.0,3
MI201,Toán rời rạc,6.7,3
NW212,Mạng máy tính,6.2,2
