Mã HP,Tên HP,Điểm,Số TC
CF231,Lý thuyết thông tin và mã hóa,-1.0,2
CS100,Tin đại cương,5.8,2
CS101,Công dân số,10.0,2
CS121,Ngôn ngữ lập trình,3.9,3
CS122,Lập trình hướng đối tượng,-1.0,3
EC102,Nhập môn kinh tế học,6.0,2
GE101,Tiếng Anh sơ cấp 1,5.0,2
GE102,Tiếng Anh sơ cấp 2,6.0,2
GE103,Tiếng Anh sơ cấp 3,7.4,2
GE201,Tiếng Anh sơ trung cấp 1,7.3,2
GE202,Tiếng Anh sơ trung cấp 2,8.6,2
GE205,Tiếng Anh sơ trung cấp 3,-1.0,2
GZ101,Tiếng Trung 1,2.0,2
GZ102,Tiếng Trung 2,-1.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.4,3
MA104,Số và cấu trúc đại số,-1.0,3
ML113,Triết học Mác - Lênin,9.9,3
ML114,Kinh tế chính trị Mác - Lênin,7.9,2
ML202,Tư tưởng Hồ Chí Minh,9.0,2
ML204,Lịch sử Đảng,7.6,2
NA151,Khoa học môi trường,9.1,2
PG113,GDTC: Bóng rổ cơ bản,-1.0,1
PG121,Giáo dục quốc phòng,7.0,4
SH131,Pháp luật đại cương,7.2,2
VL101,Tiếng Việt thực hành,7.8,2
FN334,Đầu tư chứng khoán,-1.0,2
IS222,Cơ sở dữ liệu,-1.0,3
MA120,Đại số tuyến tính,6.9,3
MA231,Xác suất thống kê ứng dụng,6.2,4
SM201,Phương pháp luận nghiên cứu khoa học,-1.0,3
